referencia,ano,mes,regiao,estado,gasolina_comum_preco_revenda_avg,etanol_hidratado_preco_revenda_avg
2007-11,2007,11,Norte,Tocantins,2.7,1.581
2007-12,2007,12,Norte,Acre,2.902,2.071
2007-12,2007,12,Nordeste,Alagoas,2.779,1.685
2007-12,2007,12,Norte,Amapa,2.543,1.949
2007-12,2007,12,Norte,Amazonas,2.404,1.736
2007-12,2007,12,Nordeste,Bahia,2.609,1.655
2007-12,2007,12,Nordeste,Ceara,2.623,1.776
2007-12,2007,12,Centro Oeste,Distrito Federal,2.613,1.873
2007-12,2007,12,Sudeste,Espirito Santo,2.586,1.723
2007-12,2007,12,Centro Oeste,Goias,2.58,1.641
2007-12,2007,12,Nordeste,Maranhao,2.694,1.806
2007-12,2007,12,Centro Oeste,Mato Grosso,2.868,1.491
2007-12,2007,12,Centro Oeste,Mato Grosso Do Sul,2.803,1.821
2007-12,2007,12,Sudeste,Minas Gerais,2.472,1.648
2007-12,2007,12,Norte,Para,2.715,2.131
2007-12,2007,12,Nordeste,Paraiba,2.417,1.658
2007-12,2007,12,Sul,Parana,2.452,1.478
2007-12,2007,12,Nordeste,Pernambuco,2.594,1.59
2007-12,2007,12,Nordeste,Piaui,2.583,1.848
2007-12,2007,12,Sudeste,Rio De Janeiro,2.534,1.663
2007-12,2007,12,Nordeste,Rio Grande Do Norte,2.571,1.661
2007-12,2007,12,Sul,Rio Grande Do Sul,2.574,1.836
2007-12,2007,12,Norte,Rondonia,2.683,1.809
2007-12,2007,12,Norte,Roraima,2.612,1.99
2007-12,2007,12,Sul,Santa Catarina,2.535,1.709
2007-12,2007,12,Sudeste,Sao Paulo,2.401,1.293
2007-12,2007,12,Nordeste,Sergipe,2.515,1.8
2007-12,2007,12,Norte,Tocantins,2.708,1.741
2008-01,2008,1,Norte,Acre,2.962,2.098
2008-01,2008,1,Nordeste,Alagoas,2.775,1.701
2008-01,2008,1,Norte,Amapa,2.542,1.95
2008-01,2008,1,Norte,Amazonas,2.407,1.749
2008-01,2008,1,Nordeste,Bahia,2.589,1.653
2008-01,2008,1,Nordeste,Ceara,2.677,1.844
2008-01,2008,1,Centro Oeste,Distrito Federal,2.592,1.861
2008-01,2008,1,Sudeste,Espirito Santo,2.574,1.748
2008-01,2008,1,Centro Oeste,Goias,2.562,1.614
2008-01,2008,1,Nordeste,Maranhao,2.696,1.816
2008-01,2008,1,Centro Oeste,Mato Grosso,2.851,1.566
2008-01,2008,1,Centro Oeste,Mato Grosso Do Sul,2.802,1.82
2008-01,2008,1,Sudeste,Minas Gerais,2.467,1.647
2008-01,2008,1,Norte,Para,2.736,2.175
2008-01,2008,1,Nordeste,Paraiba,2.415,1.667
2008-01,2008,1,Sul,Parana,2.441,1.475
2008-01,2008,1,Nordeste,Pernambuco,2.595,1.594
2008-01,2008,1,Nordeste,Piaui,2.588,1.89
2008-01,2008,1,Sudeste,Rio De Janeiro,2.539,1.669
2008-01,2008,1,Nordeste,Rio Grande Do Norte,2.55,1.675
2008-01,2008,1,Sul,Rio Grande Do Sul,2.539,1.813
2008-01,2008,1,Norte,Rondonia,2.7,1.855
2008-01,2008,1,Norte,Roraima,2.673,2.1
2008-01,2008,1,Sul,Santa Catarina,2.543,1.73
2008-01,2008,1,Sudeste,Sao Paulo,2.4,1.286
2008-01,2008,1,Nordeste,Sergipe,2.515,1.795
2008-01,2008,1,Norte,Tocantins,2.731,1.788
2008-02,2008,2,Norte,Acre,2.964,2.1
2008-02,2008,2,Nordeste,Alagoas,2.77,1.688
2008-02,2008,2,Norte,Amapa,2.564,1.946
2008-02,2008,2,Norte,Amazonas,2.396,1.741
2008-02,2008,2,Nordeste,Bahia,2.534,1.606
2008-02,2008,2,Nordeste,Ceara,2.667,1.834
2008-02,2008,2,Centro Oeste,Distrito Federal,2.629,1.83
2008-02,2008,2,Sudeste,Espirito Santo,2.575,1.736
2008-02,2008,2,Centro Oeste,Goias,2.538,1.567
2008-02,2008,2,Nordeste,Maranhao,2.687,1.82
2008-02,2008,2,Centro Oeste,Mato Grosso,2.884,1.592
2008-02,2008,2,Centro Oeste,Mato Grosso Do Sul,2.755,1.768
2008-02,2008,2,Sudeste,Minas Gerais,2.453,1.625
2008-02,2008,2,Norte,Para,2.74,2.167
2008-02,2008,2,Nordeste,Paraiba,2.492,1.709
2008-02,2008,2,Sul,Parana,2.353,1.355
2008-02,2008,2,Nordeste,Pernambuco,2.599,1.581
2008-02,2008,2,Nordeste,Piaui,2.601,1.891
2008-02,2008,2,Sudeste,Rio De Janeiro,2.537,1.663
2008-02,2008,2,Nordeste,Rio Grande Do Norte,2.47,1.619
2008-02,2008,2,Sul,Rio Grande Do Sul,2.468,1.751
2008-02,2008,2,Norte,Rondonia,2.719,1.89
2008-02,2008,2,Norte,Roraima,2.673,2.095
2008-02,2008,2,Sul,Santa Catarina,2.534,1.711
2008-02,2008,2,Sudeste,Sao Paulo,2.395,1.244
2008-02,2008,2,Nordeste,Sergipe,2.511,1.791
2008-02,2008,2,Norte,Tocantins,2.749,1.802
2008-03,2008,3,Norte,Acre,2.962,2.098
2008-03,2008,3,Nordeste,Alagoas,2.768,1.678
2008-03,2008,3,Norte,Amapa,2.615,1.948
2008-03,2008,3,Norte,Amazonas,2.445,1.754
2008-03,2008,3,Nordeste,Bahia,2.485,1.564
2008-03,2008,3,Nordeste,Ceara,2.621,1.776
2008-03,2008,3,Centro Oeste,Distrito Federal,2.463,1.737
2008-03,2008,3,Sudeste,Espirito Santo,2.623,1.734
2008-03,2008,3,Centro Oeste,Goias,2.529,1.548
2008-03,2008,3,Nordeste,Maranhao,2.674,1.805
2008-03,2008,3,Centro Oeste,Mato Grosso,2.871,1.591
2008-03,2008,3,Centro Oeste,Mato Grosso Do Sul,2.727,1.747
2008-03,2008,3,Sudeste,Minas Gerais,2.462,1.641
2008-03,2008,3,Norte,Para,2.741,2.159
2008-03,2008,3,Nordeste,Paraiba,2.459,1.676
2008-03,2008,3,Sul,Parana,2.431,1.428
2008-03,2008,3,Nordeste,Pernambuco,2.598,1.573
2008-03,2008,3,Nordeste,Piaui,2.639,1.888
2008-03,2008,3,Sudeste,Rio De Janeiro,2.538,1.666
2008-03,2008,3,Nordeste,Rio Grande Do Norte,2.575,1.67
2008-03,2008,3,Sul,Rio Grande Do Sul,2.548,1.774
2008-03,2008,3,Norte,Rondonia,2.721,1.894
2008-03,2008,3,Norte,Roraima,2.673,2.12
2008-03,2008,3,Sul,Santa Catarina,2.523,1.695
2008-03,2008,3,Sudeste,Sao Paulo,2.396,1.27
2008-03,2008,3,Nordeste,Sergipe,2.514,1.792
2008-03,2008,3,Norte,Tocantins,2.746,1.795
2008-04,2008,4,Norte,Acre,2.961,2.098
2008-04,2008,4,Nordeste,Alagoas,2.765,1.679
2008-04,2008,4,Norte,Amapa,2.603,1.981
2008-04,2008,4,Norte,Amazonas,2.435,1.769
2008-04,2008,4,Nordeste,Bahia,2.625,1.675
2008-04,2008,4,Nordeste,Ceara,2.487,1.751
2008-04,2008,4,Centro Oeste,Distrito Federal,2.572,1.87
2008-04,2008,4,Sudeste,Espirito Santo,2.621,1.744
2008-04,2008,4,Centro Oeste,Goias,2.424,1.458
2008-04,2008,4,Nordeste,Maranhao,2.662,1.816
2008-04,2008,4,Centro Oeste,Mato Grosso,2.825,1.547
2008-04,2008,4,Centro Oeste,Mato Grosso Do Sul,2.697,1.73
2008-04,2008,4,Sudeste,Minas Gerais,2.452,1.629
2008-04,2008,4,Norte,Para,2.728,2.165
2008-04,2008,4,Nordeste,Paraiba,2.443,1.658
2008-04,2008,4,Sul,Parana,2.403,1.409
2008-04,2008,4,Nordeste,Pernambuco,2.598,1.576
2008-04,2008,4,Nordeste,Piaui,2.586,1.883
2008-04,2008,4,Sudeste,Rio De Janeiro,2.543,1.671
2008-04,2008,4,Nordeste,Rio Grande Do Norte,2.56,1.722
2008-04,2008,4,Sul,Rio Grande Do Sul,2.564,1.785
2008-04,2008,4,Norte,Rondonia,2.704,1.858
2008-04,2008,4,Norte,Roraima,2.673,2.165
2008-04,2008,4,Sul,Santa Catarina,2.516,1.698
2008-04,2008,4,Sudeste,Sao Paulo,2.396,1.269
2008-04,2008,4,Nordeste,Sergipe,2.516,1.8
2008-04,2008,4,Norte,Tocantins,2.736,1.781
2008-05,2008,5,Norte,Acre,2.962,2.094
2008-05,2008,5,Nordeste,Alagoas,2.76,1.697
2008-05,2008,5,Norte,Amapa,2.603,2.044
2008-05,2008,5,Norte,Amazonas,2.434,1.771
2008-05,2008,5,Nordeste,Bahia,2.676,1.746
2008-05,2008,5,Nordeste,Ceara,2.46,1.751
2008-05,2008,5,Centro Oeste,Distrito Federal,2.574,1.878
2008-05,2008,5,Sudeste,Espirito Santo,2.622,1.757
2008-05,2008,5,Centro Oeste,Goias,2.418,1.521
2008-05,2008,5,Nordeste,Maranhao,2.651,1.799
2008-05,2008,5,Centro Oeste,Mato Grosso,2.796,1.444
2008-05,2008,5,Centro Oeste,Mato Grosso Do Sul,2.653,1.722
2008-05,2008,5,Sudeste,Minas Gerais,2.444,1.637
2008-05,2008,5,Norte,Para,2.722,2.163
2008-05,2008,5,Nordeste,Paraiba,2.429,1.661
2008-05,2008,5,Sul,Parana,2.389,1.385
2008-05,2008,5,Nordeste,Pernambuco,2.595,1.604
2008-05,2008,5,Nordeste,Piaui,2.576,1.886
2008-05,2008,5,Sudeste,Rio De Janeiro,2.546,1.683
2008-05,2008,5,Nordeste,Rio Grande Do Norte,2.538,1.751
2008-05,2008,5,Sul,Rio Grande Do Sul,2.563,1.78
2008-05,2008,5,Norte,Rondonia,2.697,1.852
2008-05,2008,5,Norte,Roraima,2.673,2.141
2008-05,2008,5,Sul,Santa Catarina,2.521,1.698
2008-05,2008,5,Sudeste,Sao Paulo,2.404,1.274
2008-05,2008,5,Nordeste,Sergipe,2.516,1.814
2008-05,2008,5,Norte,Tocantins,2.738,1.777
2008-06,2008,6,Norte,Acre,2.96,2.098
2008-06,2008,6,Nordeste,Alagoas,2.758,1.768
2008-06,2008,6,Norte,Amapa,2.6,2.062
2008-06,2008,6,Norte,Amazonas,2.403,1.777
2008-06,2008,6,Nordeste,Bahia,2.68,1.751
2008-06,2008,6,Nordeste,Ceara,2.492,1.769
2008-06,2008,6,Centro Oeste,Distrito Federal,2.58,1.879
2008-06,2008,6,Sudeste,Espirito Santo,2.621,1.758
2008-06,2008,6,Centro Oeste,Goias,2.418,1.468
2008-06,2008,6,Nordeste,Maranhao,2.639,1.8
2008-06,2008,6,Centro Oeste,Mato Grosso,2.708,1.317
2008-06,2008,6,Centro Oeste,Mato Grosso Do Sul,2.621,1.715
2008-06,2008,6,Sudeste,Minas Gerais,2.437,1.614
2008-06,2008,6,Norte,Para,2.714,2.145
2008-06,2008,6,Nordeste,Paraiba,2.426,1.673
2008-06,2008,6,Sul,Parana,2.385,1.346
2008-06,2008,6,Nordeste,Pernambuco,2.594,1.664
2008-06,2008,6,Nordeste,Piaui,2.549,1.9
2008-06,2008,6,Sudeste,Rio De Janeiro,2.544,1.674
2008-06,2008,6,Nordeste,Rio Grande Do Norte,2.547,1.754
2008-06,2008,6,Sul,Rio Grande Do Sul,2.568,1.768
2008-06,2008,6,Norte,Rondonia,2.685,1.841
2008-06,2008,6,Norte,Roraima,2.671,2.12
2008-06,2008,6,Sul,Santa Catarina,2.521,1.679
2008-06,2008,6,Sudeste,Sao Paulo,2.398,1.24
2008-06,2008,6,Nordeste,Sergipe,2.519,1.82
2008-06,2008,6,Norte,Tocantins,2.737,1.745
2008-07,2008,7,Norte,Acre,2.959,2.097
2008-07,2008,7,Nordeste,Alagoas,2.762,1.92
2008-07,2008,7,Norte,Amapa,2.6,2.238
2008-07,2008,7,Norte,Amazonas,2.425,1.817
2008-07,2008,7,Nordeste,Bahia,2.677,1.787
2008-07,2008,7,Nordeste,Ceara,2.6,1.855
2008-07,2008,7,Centro Oeste,Distrito Federal,2.583,1.882
2008-07,2008,7,Sudeste,Espirito Santo,2.621,1.765
2008-07,2008,7,Centro Oeste,Goias,2.415,1.451
2008-07,2008,7,Nordeste,Maranhao,2.638,1.803
2008-07,2008,7,Centro Oeste,Mato Grosso,2.66,1.287
2008-07,2008,7,Centro Oeste,Mato Grosso Do Sul,2.676,1.712
2008-07,2008,7,Sudeste,Minas Gerais,2.424,1.602
2008-07,2008,7,Norte,Para,2.716,2.136
2008-07,2008,7,Nordeste,Paraiba,2.457,1.813
2008-07,2008,7,Sul,Parana,2.402,1.382
2008-07,2008,7,Nordeste,Pernambuco,2.6,1.827
2008-07,2008,7,Nordeste,Piaui,2.543,1.904
2008-07,2008,7,Sudeste,Rio De Janeiro,2.543,1.684
2008-07,2008,7,Nordeste,Rio Grande Do Norte,2.522,1.847
2008-07,2008,7,Sul,Rio Grande Do Sul,2.596,1.778
2008-07,2008,7,Norte,Rondonia,2.693,1.848
2008-07,2008,7,Norte,Roraima,2.676,2.131
2008-07,2008,7,Sul,Santa Catarina,2.523,1.67
2008-07,2008,7,Sudeste,Sao Paulo,2.4,1.241
2008-07,2008,7,Nordeste,Sergipe,2.529,1.861
2008-07,2008,7,Norte,Tocantins,2.74,1.706
2008-08,2008,8,Norte,Acre,2.96,2.101
2008-08,2008,8,Nordeste,Alagoas,2.76,2.011
2008-08,2008,8,Norte,Amapa,2.601,2.338
2008-08,2008,8,Norte,Amazonas,2.437,1.817
2008-08,2008,8,Nordeste,Bahia,2.674,1.781
2008-08,2008,8,Nordeste,Ceara,2.62,1.927
2008-08,2008,8,Centro Oeste,Distrito Federal,2.536,1.828
2008-08,2008,8,Sudeste,Espirito Santo,2.621,1.772
2008-08,2008,8,Centro Oeste,Goias,2.493,1.529
2008-08,2008,8,Nordeste,Maranhao,2.638,1.811
2008-08,2008,8,Centro Oeste,Mato Grosso,2.615,1.255
2008-08,2008,8,Centro Oeste,Mato Grosso Do Sul,2.716,1.724
2008-08,2008,8,Sudeste,Minas Gerais,2.431,1.613
2008-08,2008,8,Norte,Para,2.727,2.141
2008-08,2008,8,Nordeste,Paraiba,2.452,1.884
2008-08,2008,8,Sul,Parana,2.369,1.355
2008-08,2008,8,Nordeste,Pernambuco,2.605,1.883
2008-08,2008,8,Nordeste,Piaui,2.606,1.94
2008-08,2008,8,Sudeste,Rio De Janeiro,2.549,1.69
2008-08,2008,8,Nordeste,Rio Grande Do Norte,2.655,1.94
2008-08,2008,8,Sul,Rio Grande Do Sul,2.592,1.77
2008-08,2008,8,Norte,Rondonia,2.72,1.865
2008-08,2008,8,Norte,Roraima,2.704,2.166
2008-08,2008,8,Sul,Santa Catarina,2.548,1.684
2008-08,2008,8,Sudeste,Sao Paulo,2.405,1.247
2008-08,2008,8,Nordeste,Sergipe,2.526,1.881
2008-08,2008,8,Norte,Tocantins,2.742,1.707
2008-09,2008,9,Norte,Acre,2.967,2.1
2008-09,2008,9,Nordeste,Alagoas,2.76,1.995
2008-09,2008,9,Norte,Amapa,2.605,2.356
2008-09,2008,9,Norte,Amazonas,2.467,1.804
2008-09,2008,9,Nordeste,Bahia,2.658,1.764
2008-09,2008,9,Nordeste,Ceara,2.611,1.919
2008-09,2008,9,Centro Oeste,Distrito Federal,2.427,1.689
2008-09,2008,9,Sudeste,Espirito Santo,2.635,1.783
2008-09,2008,9,Centro Oeste,Goias,2.565,1.592
2008-09,2008,9,Nordeste,Maranhao,2.632,1.8
2008-09,2008,9,Centro Oeste,Mato Grosso,2.67,1.384
2008-09,2008,9,Centro Oeste,Mato Grosso Do Sul,2.711,1.719
2008-09,2008,9,Sudeste,Minas Gerais,2.454,1.635
2008-09,2008,9,Norte,Para,2.782,2.153
2008-09,2008,9,Nordeste,Paraiba,2.426,1.872
2008-09,2008,9,Sul,Parana,2.442,1.411
2008-09,2008,9,Nordeste,Pernambuco,2.605,1.876
2008-09,2008,9,Nordeste,Piaui,2.627,1.95
2008-09,2008,9,Sudeste,Rio De Janeiro,2.551,1.693
2008-09,2008,9,Nordeste,Rio Grande Do Norte,2.663,1.945
2008-09,2008,9,Sul,Rio Grande Do Sul,2.592,1.765
2008-09,2008,9,Norte,Rondonia,2.712,1.86
2008-09,2008,9,Norte,Roraima,2.713,2.163
2008-09,2008,9,Sul,Santa Catarina,2.554,1.684
2008-09,2008,9,Sudeste,Sao Paulo,2.403,1.273
2008-09,2008,9,Nordeste,Sergipe,2.527,1.885
2008-09,2008,9,Norte,Tocantins,2.738,1.706
2008-10,2008,10,Norte,Acre,2.98,2.1
2008-10,2008,10,Nordeste,Alagoas,2.756,1.914
2008-10,2008,10,Norte,Amapa,2.625,2.326
2008-10,2008,10,Norte,Amazonas,2.451,1.785
2008-10,2008,10,Nordeste,Bahia,2.613,1.728
2008-10,2008,10,Nordeste,Ceara,2.563,1.859
2008-10,2008,10,Centro Oeste,Distrito Federal,2.453,1.731
2008-10,2008,10,Sudeste,Espirito Santo,2.67,1.802
2008-10,2008,10,Centro Oeste,Goias,2.564,1.588
2008-10,2008,10,Nordeste,Maranhao,2.633,1.792
2008-10,2008,10,Centro Oeste,Mato Grosso,2.726,1.476
2008-10,2008,10,Centro Oeste,Mato Grosso Do Sul,2.712,1.725
2008-10,2008,10,Sudeste,Minas Gerais,2.455,1.643
2008-10,2008,10,Norte,Para,2.782,2.146
2008-10,2008,10,Nordeste,Paraiba,2.47,1.853
2008-10,2008,10,Sul,Parana,2.44,1.438
2008-10,2008,10,Nordeste,Pernambuco,2.595,1.807
2008-10,2008,10,Nordeste,Piaui,2.624,1.95
2008-10,2008,10,Sudeste,Rio De Janeiro,2.556,1.703
2008-10,2008,10,Nordeste,Rio Grande Do Norte,2.664,1.934
2008-10,2008,10,Sul,Rio Grande Do Sul,2.593,1.784
2008-10,2008,10,Norte,Rondonia,2.71,1.858
2008-10,2008,10,Norte,Roraima,2.714,2.154
2008-10,2008,10,Sul,Santa Catarina,2.553,1.695
2008-10,2008,10,Sudeste,Sao Paulo,2.409,1.307
2008-10,2008,10,Nordeste,Sergipe,2.527,1.882
2008-10,2008,10,Norte,Tocantins,2.735,1.707
2008-11,2008,11,Norte,Acre,2.979,2.104
2008-11,2008,11,Nordeste,Alagoas,2.751,1.828
2008-11,2008,11,Norte,Amapa,2.698,2.251
2008-11,2008,11,Norte,Amazonas,2.449,1.772
2008-11,2008,11,Nordeste,Bahia,2.557,1.661
2008-11,2008,11,Nordeste,Ceara,2.538,1.792
2008-11,2008,11,Centro Oeste,Distrito Federal,2.586,1.881
2008-11,2008,11,Sudeste,Espirito Santo,2.663,1.8
2008-11,2008,11,Centro Oeste,Goias,2.576,1.61
2008-11,2008,11,Nordeste,Maranhao,2.627,1.786
2008-11,2008,11,Centro Oeste,Mato Grosso,2.675,1.303
2008-11,2008,11,Centro Oeste,Mato Grosso Do Sul,2.713,1.724
2008-11,2008,11,Sudeste,Minas Gerais,2.454,1.643
2008-11,2008,11,Norte,Para,2.781,2.138
2008-11,2008,11,Nordeste,Paraiba,2.49,1.842
2008-11,2008,11,Sul,Parana,2.459,1.453
2008-11,2008,11,Nordeste,Pernambuco,2.595,1.721
2008-11,2008,11,Nordeste,Piaui,2.658,1.944
2008-11,2008,11,Sudeste,Rio De Janeiro,2.558,1.707
2008-11,2008,11,Nordeste,Rio Grande Do Norte,2.665,1.929
2008-11,2008,11,Sul,Rio Grande Do Sul,2.591,1.79
2008-11,2008,11,Norte,Rondonia,2.724,1.86
2008-11,2008,11,Norte,Roraima,2.72,2.159
2008-11,2008,11,Sul,Santa Catarina,2.551,1.708
2008-11,2008,11,Sudeste,Sao Paulo,2.412,1.316
2008-11,2008,11,Nordeste,Sergipe,2.527,1.857
2008-11,2008,11,Norte,Tocantins,2.735,1.707
2008-12,2008,12,Norte,Acre,2.976,2.115
2008-12,2008,12,Nordeste,Alagoas,2.74,1.781
2008-12,2008,12,Norte,Amapa,2.699,2.213
2008-12,2008,12,Norte,Amazonas,2.553,1.808
2008-12,2008,12,Nordeste,Bahia,2.619,1.71
2008-12,2008,12,Nordeste,Ceara,2.516,1.752
2008-12,2008,12,Centro Oeste,Distrito Federal,2.658,1.88
2008-12,2008,12,Sudeste,Espirito Santo,2.677,1.813
2008-12,2008,12,Centro Oeste,Goias,2.584,1.615
2008-12,2008,12,Nordeste,Maranhao,2.622,1.778
2008-12,2008,12,Centro Oeste,Mato Grosso,2.769,1.333
2008-12,2008,12,Centro Oeste,Mato Grosso Do Sul,2.728,1.745
2008-12,2008,12,Sudeste,Minas Gerais,2.454,1.644
2008-12,2008,12,Norte,Para,2.772,2.138
2008-12,2008,12,Nordeste,Paraiba,2.475,1.789
2008-12,2008,12,Sul,Parana,2.439,1.451
2008-12,2008,12,Nordeste,Pernambuco,2.583,1.654
2008-12,2008,12,Nordeste,Piaui,2.615,1.927
2008-12,2008,12,Sudeste,Rio De Janeiro,2.562,1.711
2008-12,2008,12,Nordeste,Rio Grande Do Norte,2.649,1.891
2008-12,2008,12,Sul,Rio Grande Do Sul,2.588,1.799
2008-12,2008,12,Norte,Rondonia,2.721,1.856
2008-12,2008,12,Norte,Roraima,2.725,2.164
2008-12,2008,12,Sul,Santa Catarina,2.549,1.719
2008-12,2008,12,Sudeste,Sao Paulo,2.412,1.314
2008-12,2008,12,Nordeste,Sergipe,2.526,1.819
2008-12,2008,12,Norte,Tocantins,2.744,1.709
2009-01,2009,1,Norte,Acre,2.975,2.114
2009-01,2009,1,Nordeste,Alagoas,2.723,1.733
2009-01,2009,1,Norte,Amapa,2.696,2.101
2009-01,2009,1,Norte,Amazonas,2.591,1.813
2009-01,2009,1,Nordeste,Bahia,2.65,1.736
2009-01,2009,1,Nordeste,Ceara,2.458,1.718
2009-01,2009,1,Centro Oeste,Distrito Federal,2.676,1.88
2009-01,2009,1,Sudeste,Espirito Santo,2.677,1.821
2009-01,2009,1,Centro Oeste,Goias,2.586,1.621
2009-01,2009,1,Nordeste,Maranhao,2.628,1.79
2009-01,2009,1,Centro Oeste,Mato Grosso,2.796,1.475
2009-01,2009,1,Centro Oeste,Mato Grosso Do Sul,2.699,1.74
2009-01,2009,1,Sudeste,Minas Gerais,2.452,1.645
2009-01,2009,1,Norte,Para,2.769,2.126
2009-01,2009,1,Nordeste,Paraiba,2.445,1.715
2009-01,2009,1,Sul,Parana,2.444,1.463
2009-01,2009,1,Nordeste,Pernambuco,2.541,1.606
2009-01,2009,1,Nordeste,Piaui,2.549,1.919
2009-01,2009,1,Sudeste,Rio De Janeiro,2.563,1.712
2009-01,2009,1,Nordeste,Rio Grande Do Norte,2.611,1.844
2009-01,2009,1,Sul,Rio Grande Do Sul,2.578,1.794
2009-01,2009,1,Norte,Rondonia,2.695,1.86
2009-01,2009,1,Norte,Roraima,2.705,2.163
2009-01,2009,1,Sul,Santa Catarina,2.558,1.727
2009-01,2009,1,Sudeste,Sao Paulo,2.409,1.312
2009-01,2009,1,Nordeste,Sergipe,2.525,1.791
2009-01,2009,1,Norte,Tocantins,2.743,1.736
2009-02,2009,2,Norte,Acre,2.975,2.113
2009-02,2009,2,Nordeste,Alagoas,2.718,1.761
2009-02,2009,2,Norte,Amapa,2.692,1.968
2009-02,2009,2,Norte,Amazonas,2.569,1.83
2009-02,2009,2,Nordeste,Bahia,2.681,1.778
2009-02,2009,2,Nordeste,Ceara,2.574,1.808
2009-02,2009,2,Centro Oeste,Distrito Federal,2.676,1.871
2009-02,2009,2,Sudeste,Espirito Santo,2.671,1.833
2009-02,2009,2,Centro Oeste,Goias,2.587,1.624
2009-02,2009,2,Nordeste,Maranhao,2.621,1.814
2009-02,2009,2,Centro Oeste,Mato Grosso,2.725,1.539
2009-02,2009,2,Centro Oeste,Mato Grosso Do Sul,2.672,1.737
2009-02,2009,2,Sudeste,Minas Gerais,2.446,1.653
2009-02,2009,2,Norte,Para,2.768,2.118
2009-02,2009,2,Nordeste,Paraiba,2.422,1.689
2009-02,2009,2,Sul,Parana,2.431,1.478
2009-02,2009,2,Nordeste,Pernambuco,2.589,1.659
2009-02,2009,2,Nordeste,Piaui,2.587,1.917
2009-02,2009,2,Sudeste,Rio De Janeiro,2.561,1.719
2009-02,2009,2,Nordeste,Rio Grande Do Norte,2.541,1.813
2009-02,2009,2,Sul,Rio Grande Do Sul,2.58,1.809
2009-02,2009,2,Norte,Rondonia,2.693,1.869
2009-02,2009,2,Norte,Roraima,2.702,2.161
2009-02,2009,2,Sul,Santa Catarina,2.553,1.731
2009-02,2009,2,Sudeste,Sao Paulo,2.411,1.343
2009-02,2009,2,Nordeste,Sergipe,2.525,1.768
2009-02,2009,2,Norte,Tocantins,2.746,1.77
2009-03,2009,3,Norte,Acre,2.975,2.114
2009-03,2009,3,Nordeste,Alagoas,2.701,1.746
2009-03,2009,3,Norte,Amapa,2.687,1.98
2009-03,2009,3,Norte,Amazonas,2.592,1.844
2009-03,2009,3,Nordeste,Bahia,2.68,1.768
2009-03,2009,3,Nordeste,Ceara,2.543,1.806
2009-03,2009,3,Centro Oeste,Distrito Federal,2.674,1.868
2009-03,2009,3,Sudeste,Espirito Santo,2.669,1.832
2009-03,2009,3,Centro Oeste,Goias,2.587,1.622
2009-03,2009,3,Nordeste,Maranhao,2.622,1.821
2009-03,2009,3,Centro Oeste,Mato Grosso,2.729,1.543
2009-03,2009,3,Centro Oeste,Mato Grosso Do Sul,2.67,1.732
2009-03,2009,3,Sudeste,Minas Gerais,2.443,1.648
2009-03,2009,3,Norte,Para,2.763,2.119
2009-03,2009,3,Nordeste,Paraiba,2.45,1.702
2009-03,2009,3,Sul,Parana,2.413,1.443
2009-03,2009,3,Nordeste,Pernambuco,2.569,1.667
2009-03,2009,3,Nordeste,Piaui,2.6,1.919
2009-03,2009,3,Sudeste,Rio De Janeiro,2.562,1.718
2009-03,2009,3,Nordeste,Rio Grande Do Norte,2.653,1.861
2009-03,2009,3,Sul,Rio Grande Do Sul,2.565,1.798
2009-03,2009,3,Norte,Rondonia,2.695,1.873
2009-03,2009,3,Norte,Roraima,2.7,2.164
2009-03,2009,3,Sul,Santa Catarina,2.545,1.73
2009-03,2009,3,Sudeste,Sao Paulo,2.407,1.31
2009-03,2009,3,Nordeste,Sergipe,2.526,1.755
2009-03,2009,3,Norte,Tocantins,2.747,1.766
2009-04,2009,4,Norte,Acre,2.974,2.114
2009-04,2009,4,Nordeste,Alagoas,2.68,1.708
2009-04,2009,4,Norte,Amapa,2.686,1.97
2009-04,2009,4,Norte,Amazonas,2.592,1.829
2009-04,2009,4,Nordeste,Bahia,2.583,1.637
2009-04,2009,4,Nordeste,Ceara,2.461,1.765
2009-04,2009,4,Centro Oeste,Distrito Federal,2.673,1.843
2009-04,2009,4,Sudeste,Espirito Santo,2.659,1.818
2009-04,2009,4,Centro Oeste,Goias,2.586,1.612
2009-04,2009,4,Nordeste,Maranhao,2.621,1.806
2009-04,2009,4,Centro Oeste,Mato Grosso,2.677,1.521
2009-04,2009,4,Centro Oeste,Mato Grosso Do Sul,2.698,1.714
2009-04,2009,4,Sudeste,Minas Gerais,2.432,1.608
2009-04,2009,4,Norte,Para,2.76,2.109
2009-04,2009,4,Nordeste,Paraiba,2.403,1.681
2009-04,2009,4,Sul,Parana,2.472,1.401
2009-04,2009,4,Nordeste,Pernambuco,2.506,1.637
2009-04,2009,4,Nordeste,Piaui,2.538,1.905
2009-04,2009,4,Sudeste,Rio De Janeiro,2.56,1.695
2009-04,2009,4,Nordeste,Rio Grande Do Norte,2.641,1.853
2009-04,2009,4,Sul,Rio Grande Do Sul,2.55,1.725
2009-04,2009,4,Norte,Rondonia,2.678,1.853
2009-04,2009,4,Norte,Roraima,2.7,2.16
2009-04,2009,4,Sul,Santa Catarina,2.527,1.693
2009-04,2009,4,Sudeste,Sao Paulo,2.392,1.245
2009-04,2009,4,Nordeste,Sergipe,2.527,1.723
