Quartos,Banheiros,Suites,Vagas,Elevador,Mobiliado,Piscina,Regiao,Ano,Valor
2,2,1,1,Nao,Sim,Sim,Norte,2010,2500
3,2,1,2,Sim,Nao,Sim,Norte,2012,3300
3,2,1,1,Nao,Nao,Nao,Norte,2004,1200
2,2,1,1,Nao,Nao,Nao,Norte,2005,1400
3,2,1,1,Nao,Nao,Sim,Norte,2008,1900
2,2,1,1,Sim,Sim,Sim,Norte,2002,1500
3,2,1,1,Sim,Nao,Sim,Norte,2007,1600
3,3,1,1,Nao,Nao,Nao,Norte,2003,1600
3,2,1,1,Nao,Nao,Sim,Norte,2010,1700
2,2,1,1,Nao,Sim,Sim,Norte,2011,2500
2,2,1,1,Nao,Nao,Sim,Norte,2010,1900
2,2,1,1,Nao,Nao,Nao,Norte,2002,1200
2,2,1,1,Nao,Sim,Sim,Norte,2005,1400
3,2,1,1,Nao,Nao,Sim,Norte,2003,1500
2,2,1,1,Sim,Nao,Nao,Norte,2001,1100
2,2,1,1,Sim,Nao,Nao,Norte,2001,1400
2,2,1,1,Sim,Sim,Sim,Norte,2010,2700
3,3,1,2,Sim,Nao,Sim,Norte,2008,1999
3,2,1,1,Sim,Nao,Sim,Norte,2004,1300
2,2,1,1,Nao,Nao,Sim,Norte,1998,900
3,2,1,1,Nao,Nao,Sim,Norte,2002,1400
2,2,1,1,Nao,Nao,Nao,Norte,2000,1100
2,2,1,1,Sim,Nao,Sim,Norte,2002,1199
3,2,1,1,Nao,Nao,Sim,Norte,2007,2000
3,3,1,1,Sim,Nao,Sim,Norte,2011,2600
1,2,1,1,Nao,Nao,Sim,Norte,2011,2500
2,2,1,1,Sim,Nao,Sim,Norte,2011,2000
2,2,1,2,Sim,Nao,Sim,Norte,2008,2190
2,2,1,2,Sim,Nao,Sim,Norte,2008,2300
2,2,1,2,Sim,Nao,Sim,Norte,2008,2100
3,2,1,2,Nao,Nao,Sim,Norte,2015,3000
3,2,1,1,Nao,Nao,Sim,Norte,2007,2200
2,2,1,1,Nao,Nao,Nao,Norte,2013,2200
2,2,1,1,Sim,Nao,Sim,Norte,2016,2800
2,2,1,1,Nao,Nao,Sim,Norte,2014,2500
3,2,1,1,Nao,Nao,Sim,Norte,2011,2600
3,2,1,1,Sim,Nao,Sim,Norte,2009,2300
2,2,1,1,Nao,Nao,Nao,Norte,2007,1500
2,2,1,1,Nao,Nao,Nao,Norte,2010,2200
2,2,1,1,Nao,Nao,Nao,Norte,2012,2200
2,2,1,1,Nao,Nao,Nao,Norte,2006,1600
2,2,1,1,Sim,Nao,Nao,Norte,2005,1200
1,2,1,1,Nao,Nao,Nao,Norte,2004,1200
2,2,1,1,Nao,Nao,Nao,Norte,2003,1300
2,2,1,1,Nao,Nao,Nao,Norte,2002,1300
2,2,1,1,Nao,Nao,Nao,Norte,2005,1800
3,2,1,1,Nao,Nao,Nao,Norte,2009,2500
1,2,1,1,Nao,Nao,Nao,Norte,1999,1000
1,2,1,1,Nao,Nao,Nao,Norte,2005,1200
3,2,1,1,Sim,Nao,Nao,Norte,2007,2000
2,2,1,1,Nao,Nao,Sim,Norte,2012,2500
2,2,1,2,Sim,Nao,Sim,Norte,2011,3000
2,2,1,1,Nao,Sim,Sim,Norte,2016,2800
2,2,1,1,Sim,Nao,Sim,Norte,2007,1600
2,2,1,1,Sim,Nao,Nao,Norte,2012,2000
2,2,1,1,Sim,Nao,Nao,Norte,2009,1800
2,2,1,1,Sim,Nao,Nao,Norte,2007,1500
2,2,1,1,Sim,Nao,Sim,Norte,2008,1600
2,2,1,1,Sim,Nao,Sim,Norte,2006,1300
3,2,1,1,Sim,Nao,Sim,Norte,2004,1600
2,2,1,1,Nao,Nao,Sim,Norte,1998,1150
2,2,1,1,Sim,Sim,Nao,Norte,2010,1650
1,2,1,1,Nao,Nao,Nao,Norte,2001,900
2,2,1,1,Nao,Nao,Nao,Norte,2001,1300
1,2,1,1,Nao,Nao,Nao,Norte,1998,900
3,2,1,1,Nao,Nao,Sim,Norte,2002,1500
2,2,1,1,Nao,Nao,Nao,Norte,2005,1300
3,2,1,1,Sim,Nao,Sim,Norte,2006,1800
2,2,1,1,Nao,Nao,Nao,Norte,2001,1300
2,2,1,1,Sim,Nao,Nao,Norte,1998,1100
2,2,1,1,Nao,Nao,Nao,Norte,2002,1400
2,2,1,1,Nao,Nao,Nao,Norte,2003,1050
2,2,1,1,Sim,Nao,Nao,Norte,2000,1300
2,2,1,1,Nao,Nao,Nao,Norte,2002,1299
3,2,1,1,Sim,Nao,Sim,Norte,2005,1550
2,2,1,1,Nao,Nao,Nao,Norte,2000,1300
2,2,1,1,Nao,Nao,Nao,Norte,2004,1300
2,2,1,1,Nao,Nao,Nao,Norte,2002,1300
2,2,1,1,Sim,Nao,Nao,Norte,1999,1250
3,3,1,2,Sim,Nao,Sim,Norte,2002,1500
2,2,1,1,Nao,Nao,Nao,Norte,2001,1300
2,2,1,1,Sim,Nao,Sim,Norte,2008,1500
3,2,1,1,Sim,Nao,Sim,Norte,2007,1500
2,2,1,1,Nao,Nao,Nao,Norte,2008,1701
2,2,1,1,Nao,Nao,Nao,Norte,2006,1500
2,2,1,1,Sim,Sim,Nao,Norte,2003,1600
3,2,1,1,Sim,Nao,Sim,Norte,2003,1500
2,2,1,1,Sim,Nao,Nao,Norte,2004,1200
2,2,1,1,Sim,Sim,Nao,Norte,2005,1500
2,2,1,1,Sim,Nao,Nao,Norte,1998,950
2,2,1,1,Sim,Nao,Nao,Norte,2002,1400
2,2,1,1,Sim,Sim,Sim,Norte,2007,1500
3,3,1,2,Sim,Sim,Sim,Norte,2018,3300
2,2,1,1,Sim,Nao,Nao,Norte,1999,1300
2,2,1,1,Nao,Nao,Nao,Norte,2003,1600
3,3,2,2,Sim,Nao,Sim,Norte,2008,2300
2,2,1,1,Sim,Nao,Nao,Norte,1999,1200
2,2,1,1,Nao,Nao,Sim,Norte,2003,1200
3,2,1,2,Sim,Nao,Sim,Norte,2012,3200
2,2,1,1,Sim,Nao,Nao,Norte,2001,1100
3,3,1,2,Sim,Nao,Sim,Norte,2016,3200
3,2,1,1,Nao,Nao,Sim,Norte,2005,1200
3,2,1,1,Sim,Sim,Nao,Norte,2003,1550
2,2,1,1,Nao,Sim,Nao,Norte,2001,1200
2,2,1,1,Nao,Nao,Nao,Norte,2003,1350
2,2,1,1,Nao,Nao,Sim,Norte,2000,1300
2,2,1,1,Sim,Nao,Nao,Norte,2000,1000
3,4,1,2,Sim,Nao,Sim,Norte,2015,2800
2,2,1,1,Nao,Nao,Nao,Norte,2010,1800
2,2,1,1,Nao,Nao,Nao,Norte,2009,2000
2,2,1,1,Nao,Nao,Nao,Norte,2002,1100
2,2,1,1,Nao,Nao,Nao,Norte,2002,1399
3,2,1,1,Nao,Sim,Sim,Norte,2012,2100
2,2,1,1,Sim,Nao,Nao,Norte,2009,2500
2,2,1,1,Nao,Nao,Sim,Norte,2007,2000
2,2,1,1,Nao,Nao,Nao,Norte,2007,1600
2,2,1,1,Sim,Nao,Nao,Norte,1998,1100
3,2,1,2,Sim,Nao,Sim,Norte,2011,1860
2,2,1,1,Nao,Nao,Sim,Norte,2008,2000
2,2,1,1,Nao,Nao,Sim,Norte,2009,1850
2,2,1,1,Sim,Nao,Nao,Norte,2001,1200
2,2,1,1,Nao,Nao,Nao,Norte,1999,1300
2,2,1,1,Nao,Sim,Sim,Norte,2012,2100
2,1,0,0,Nao,Nao,Nao,Norte,2004,1300
3,3,2,2,Nao,Nao,Sim,Norte,2014,2500
1,1,0,1,Nao,Nao,Sim,Norte,2008,2500
2,1,0,1,Nao,Nao,Nao,Norte,2001,1100
2,1,0,1,Nao,Nao,Sim,Norte,2009,1600
3,2,1,1,Nao,Nao,Sim,Norte,2008,2300
1,1,0,2,Nao,Sim,Nao,Norte,2009,1999
3,2,1,2,Nao,Nao,Sim,Norte,2005,1700
2,2,1,1,Nao,Sim,Sim,Norte,2014,2250
2,2,1,2,Nao,Sim,Sim,Norte,2011,1900
1,1,0,1,Nao,Nao,Nao,Norte,2001,1100
2,1,0,0,Nao,Nao,Nao,Norte,2001,1200
2,1,0,1,Nao,Nao,Sim,Norte,2009,2000
2,1,0,1,Nao,Nao,Sim,Norte,2004,1350
1,1,0,1,Nao,Sim,Sim,Norte,2008,2500
3,2,1,1,Nao,Sim,Nao,Norte,2001,1500
1,2,1,2,Sim,Sim,Nao,Norte,2006,2000
3,2,1,2,Nao,Nao,Nao,Norte,2008,2400
1,1,0,1,Nao,Sim,Sim,Norte,2009,2200
1,1,0,1,Nao,Sim,Sim,Norte,2011,2350
1,1,0,1,Nao,Sim,Sim,Norte,2013,2500
1,1,0,1,Nao,Nao,Sim,Norte,2009,2500
1,1,0,1,Nao,Nao,Nao,Norte,2013,3000
1,1,0,1,Nao,Nao,Sim,Norte,2010,2500
2,1,0,1,Nao,Sim,Nao,Norte,2009,1750
3,2,1,1,Nao,Nao,Nao,Norte,2009,1690
3,2,1,1,Nao,Nao,Nao,Norte,2005,1700
3,2,1,1,Nao,Nao,Nao,Norte,2005,1700
3,2,1,1,Nao,Nao,Nao,Norte,2004,1250
1,1,0,1,Nao,Nao,Nao,Norte,1998,1100
2,1,0,1,Nao,Nao,Nao,Norte,2001,1300
1,1,0,1,Nao,Sim,Sim,Norte,2012,2500
2,2,1,1,Nao,Nao,Sim,Norte,2000,1200
2,2,1,2,Nao,Nao,Sim,Norte,2005,1790
2,1,0,1,Nao,Nao,Sim,Norte,2001,1000
1,1,0,1,Nao,Nao,Sim,Norte,2011,2500
1,1,0,1,Nao,Sim,Sim,Norte,2013,2500
3,2,1,2,Nao,Nao,Sim,Norte,2005,1450
1,1,0,1,Nao,Nao,Nao,Norte,2009,2300
3,2,0,1,Nao,Nao,Nao,Norte,2001,1499
1,1,0,1,Nao,Sim,Sim,Norte,2012,2500
1,1,0,1,Nao,Nao,Sim,Norte,2013,2500
1,1,0,1,Nao,Sim,Sim,Norte,2010,2500
1,1,0,1,Nao,Nao,Nao,Norte,2015,3000
2,2,1,2,Nao,Sim,Sim,Norte,2011,1900
2,1,0,1,Nao,Nao,Nao,Norte,1998,900
1,1,0,1,Nao,Sim,Sim,Norte,2011,2390
1,1,0,1,Nao,Sim,Sim,Norte,2014,2399
1,1,0,1,Nao,Sim,Sim,Norte,2011,2500
1,1,0,1,Nao,Nao,Sim,Norte,2015,2500
1,1,0,2,Nao,Nao,Nao,Norte,2012,2200
3,2,1,1,Nao,Nao,Nao,Norte,2007,1500
2,1,0,1,Nao,Nao,Nao,Norte,1998,1000
2,2,0,1,Nao,Nao,Nao,Norte,2002,1250
1,1,0,1,Nao,Nao,Nao,Norte,1999,1100
2,2,1,2,Nao,Nao,Sim,Norte,1999,1100
3,1,0,1,Nao,Nao,Nao,Norte,2003,1200
3,2,1,2,Nao,Nao,Sim,Norte,2009,1900
2,1,0,1,Sim,Nao,Nao,Norte,2010,1750
2,2,1,1,Nao,Nao,Sim,Norte,2001,1300
3,2,1,0,Nao,Nao,Nao,Norte,2008,1500
2,1,0,1,Nao,Nao,Nao,Norte,2002,1000
2,1,0,1,Nao,Nao,Nao,Norte,2000,1000
2,1,0,0,Sim,Nao,Nao,Norte,1999,1000
4,2,1,2,Nao,Nao,Nao,Norte,2009,1600
2,1,0,2,Nao,Nao,Sim,Norte,2000,1400
3,4,3,3,Nao,Nao,Sim,Norte,2014,3000
3,2,1,2,Sim,Nao,Sim,Norte,2013,3000
3,4,3,3,Sim,Nao,Sim,Norte,2013,3000
3,2,1,1,Nao,Nao,Nao,Norte,2008,1500
2,1,0,1,Nao,Nao,Nao,Norte,2003,1400
2,1,0,1,Nao,Nao,Nao,Norte,2003,1200
2,2,1,1,Sim,Nao,Nao,Norte,2003,1200
4,2,1,2,Nao,Nao,Nao,Norte,2008,1600
2,3,2,2,Nao,Sim,Sim,Norte,2013,3000
3,2,1,1,Nao,Nao,Sim,Norte,2012,3000
2,1,0,1,Nao,Nao,Nao,Norte,2005,1300
3,2,1,1,Nao,Nao,Nao,Norte,2003,1300
3,2,1,1,Nao,Nao,Nao,Norte,2008,1800
3,1,0,1,Nao,Nao,Sim,Norte,2005,1500
3,2,1,2,Nao,Nao,Nao,Norte,2012,2500
2,3,0,1,Nao,Nao,Sim,Norte,2001,1000
2,1,0,1,Nao,Nao,Nao,Norte,2001,1200
2,1,0,1,Nao,Nao,Nao,Norte,2003,1300
3,2,1,1,Nao,Nao,Nao,Norte,2005,1300
2,2,1,1,Nao,Nao,Nao,Norte,2006,1600
3,2,1,3,Nao,Nao,Sim,Norte,2010,2400
3,2,1,3,Nao,Nao,Sim,Norte,2010,2500
3,1,0,1,Nao,Nao,Sim,Norte,2013,2800
3,2,1,3,Nao,Nao,Sim,Norte,2008,1600
2,2,1,2,Nao,Nao,Sim,Norte,2005,1700
2,1,0,1,Nao,Nao,Nao,Norte,2001,1300
2,1,0,2,Nao,Nao,Sim,Norte,2000,1300
3,2,1,3,Nao,Nao,Nao,Norte,2006,1500
3,2,1,1,Nao,Nao,Sim,Norte,2009,2000
3,1,0,2,Nao,Nao,Sim,Norte,2003,1500
2,2,1,2,Sim,Nao,Sim,Norte,2008,2400
2,1,0,1,Nao,Sim,Sim,Norte,2012,2100
2,1,0,1,Sim,Nao,Nao,Norte,2001,1200
2,1,0,1,Sim,Nao,Nao,Norte,2005,1200
2,1,0,1,Sim,Nao,Nao,Norte,2005,1200
3,2,1,1,Nao,Nao,Nao,Norte,2005,1500
2,1,0,1,Nao,Nao,Nao,Norte,2001,1400
3,2,1,1,Nao,Nao,Sim,Norte,2010,1700
2,2,1,1,Sim,Nao,Nao,Norte,2003,1200
3,2,1,1,Nao,Nao,Nao,Norte,2008,1500
2,1,0,1,Nao,Nao,Nao,Norte,2005,1300
3,2,1,2,Nao,Nao,Nao,Norte,2013,2050
3,4,3,3,Nao,Nao,Sim,Norte,2011,3000
2,1,0,1,Nao,Nao,Nao,Norte,2001,1300
3,2,1,1,Sim,Nao,Sim,Norte,2007,1600
3,2,1,2,Nao,Nao,Nao,Norte,2005,1650
3,2,1,2,Nao,Sim,Sim,Norte,2007,1700
3,2,1,3,Nao,Nao,Sim,Norte,2012,2500
3,2,1,3,Nao,Nao,Nao,Norte,2007,1700
3,4,3,4,Nao,Nao,Sim,Norte,2016,3000
1,1,0,1,Nao,Sim,Sim,Norte,2013,2100
1,1,0,1,Nao,Nao,Sim,Norte,2001,1000
1,2,1,2,Sim,Sim,Sim,Norte,2009,2500
3,1,0,2,Nao,Nao,Nao,Norte,2003,1400
1,2,1,2,Sim,Sim,Sim,Norte,2013,2500
3,2,1,2,Nao,Nao,Sim,Norte,2010,2500
3,2,1,2,Sim,Nao,Sim,Norte,2015,2500
2,2,1,2,Nao,Nao,Sim,Norte,2002,1300
3,2,1,2,Nao,Nao,Nao,Norte,2000,944
3,2,1,2,Sim,Nao,Nao,Norte,2015,2500
3,3,1,2,Nao,Nao,Sim,Norte,2012,2185
3,4,3,4,Sim,Sim,Sim,Norte,2013,2500
2,1,0,1,Sim,Nao,Nao,Norte,2004,1300
2,1,0,1,Sim,Nao,Nao,Norte,2005,1300
1,1,0,1,Nao,Nao,Sim,Norte,2011,2500
1,1,0,1,Nao,Nao,Sim,Norte,2008,2500
2,1,0,1,Nao,Nao,Nao,Norte,2002,1500
1,1,0,1,Nao,Nao,Sim,Norte,2006,2000
3,2,1,2,Nao,Nao,Nao,Norte,2009,1600
1,1,0,1,Nao,Sim,Sim,Norte,2009,2500
1,1,0,1,Nao,Sim,Sim,Norte,2012,3000
3,2,1,2,Nao,Sim,Sim,Norte,2008,2500
2,1,0,1,Sim,Nao,Nao,Norte,2003,1200
4,4,3,3,Nao,Nao,Sim,Norte,2012,3000
1,1,0,1,Nao,Nao,Sim,Norte,2009,2500
2,1,0,1,Sim,Nao,Nao,Norte,1998,1000
3,2,1,2,Sim,Nao,Nao,Norte,2003,1500
2,1,0,0,Nao,Nao,Nao,Norte,2010,2000
2,1,0,1,Nao,Nao,Nao,Norte,2006,1638
1,1,0,1,Nao,Nao,Nao,Norte,2002,1450
1,1,0,1,Nao,Sim,Sim,Norte,2010,2500
2,2,0,1,Nao,Nao,Nao,Norte,2002,1200
3,3,2,2,Sim,Nao,Nao,Norte,2014,3080
1,1,0,1,Nao,Nao,Sim,Norte,2006,1350
3,2,1,1,Nao,Nao,Nao,Norte,2008,2099
1,2,1,1,Nao,Nao,Sim,Norte,2007,2200
2,1,0,0,Sim,Nao,Nao,Norte,1998,950
3,2,1,2,Nao,Nao,Nao,Norte,2010,2500
3,2,1,4,Sim,Nao,Sim,Norte,2013,2666
2,2,0,2,Sim,Nao,Sim,Norte,2007,1930
3,2,1,1,Nao,Nao,Nao,Norte,2008,2300
3,2,1,3,Nao,Sim,Sim,Norte,2016,2800
1,1,0,1,Nao,Nao,Nao,Norte,2001,1300
2,1,0,1,Nao,Nao,Nao,Norte,2008,1756
1,2,1,2,Nao,Nao,Nao,Norte,2012,2000
3,1,0,1,Nao,Nao,Nao,Norte,2003,1600
1,2,1,2,Nao,Nao,Nao,Norte,2003,1500
2,1,0,1,Nao,Nao,Sim,Norte,1999,1000
2,2,1,1,Nao,Nao,Sim,Norte,2008,2200
2,1,0,1,Nao,Nao,Nao,Norte,1998,900
2,1,0,1,Nao,Nao,Sim,Norte,2002,1000
2,1,0,1,Nao,Nao,Nao,Norte,2006,1500
2,1,0,1,Nao,Nao,Nao,Norte,1999,1200
3,2,0,1,Nao,Nao,Nao,Norte,2007,1500
1,2,1,1,Nao,Nao,Sim,Norte,2005,1500
2,2,1,1,Nao,Sim,Sim,Norte,2006,1300
2,2,1,2,Nao,Sim,Sim,Norte,2004,1500
2,2,0,1,Nao,Nao,Nao,Norte,2002,1200
2,1,0,1,Nao,Nao,Nao,Norte,2012,2000
2,1,0,1,Nao,Nao,Nao,Norte,2001,1200
2,1,0,1,Nao,Nao,Nao,Norte,2000,1200
1,1,0,1,Nao,Nao,Nao,Norte,2003,1600
2,1,0,1,Nao,Nao,Nao,Norte,2010,1820
2,1,0,1,Nao,Nao,Nao,Norte,2005,1400
1,2,1,1,Nao,Sim,Sim,Norte,2006,1550
1,1,0,1,Nao,Nao,Nao,Norte,2008,2500
2,1,0,1,Nao,Nao,Nao,Norte,2004,1200
2,1,0,1,Nao,Nao,Nao,Norte,2010,2800
2,1,0,1,Nao,Nao,Nao,Norte,2006,1850
2,1,0,1,Sim,Nao,Nao,Norte,2001,1200
1,1,0,0,Nao,Nao,Nao,Norte,2002,1000
3,1,0,1,Nao,Nao,Sim,Norte,2010,1971
3,4,3,3,Nao,Nao,Nao,Norte,2011,2800
3,2,1,2,Nao,Nao,Nao,Norte,2008,2000
2,2,1,1,Nao,Nao,Nao,Norte,2009,2290
3,2,1,0,Nao,Nao,Nao,Norte,2009,1700
2,1,0,1,Nao,Nao,Nao,Norte,2011,2100
3,2,1,2,Nao,Sim,Nao,Norte,2009,1600
2,1,0,2,Nao,Nao,Nao,Norte,1999,1200
3,4,3,2,Nao,Nao,Sim,Norte,2009,2500
3,3,2,2,Nao,Nao,Sim,Norte,2010,2300
3,2,1,3,Nao,Nao,Sim,Norte,2010,1800
3,2,1,2,Nao,Nao,Nao,Norte,2002,1200
2,1,0,1,Nao,Nao,Nao,Norte,2006,1400
1,1,0,1,Nao,Nao,Sim,Norte,2005,1600
3,2,1,1,Nao,Nao,Sim,Norte,2010,2100
2,1,0,2,Nao,Nao,Sim,Norte,2003,1500
2,1,0,1,Nao,Nao,Nao,Norte,2006,1400
2,1,0,1,Nao,Nao,Nao,Norte,2000,1200
2,1,0,1,Nao,Nao,Nao,Norte,2007,1400
3,2,1,2,Nao,Nao,Nao,Norte,2010,2000
2,1,0,1,Nao,Nao,Nao,Norte,2010,1800
3,1,0,1,Nao,Nao,Sim,Norte,2005,1550
3,1,0,1,Nao,Nao,Sim,Norte,2014,2800
3,2,1,3,Nao,Nao,Sim,Norte,2005,1800
3,4,3,2,Sim,Nao,Sim,Norte,2010,2200
2,1,0,1,Nao,Nao,Nao,Norte,2001,1200
2,1,0,1,Nao,Nao,Nao,Norte,2005,1860
3,2,1,1,Nao,Nao,Sim,Norte,2007,2100
3,1,0,1,Nao,Nao,Sim,Norte,2010,2310
1,2,1,1,Nao,Nao,Sim,Norte,2008,1600
1,1,0,1,Nao,Nao,Nao,Norte,1998,900
1,1,0,1,Nao,Nao,Nao,Norte,2008,1500
3,2,1,2,Nao,Sim,Nao,Norte,2013,2700
2,1,0,1,Nao,Nao,Sim,Norte,2008,1750
2,1,0,1,Nao,Nao,Sim,Norte,2006,2000
3,3,1,1,Nao,Nao,Nao,Norte,2005,1500
3,2,1,1,Nao,Sim,Sim,Norte,2011,2800
2,2,1,1,Nao,Nao,Sim,Norte,2008,1900
2,2,1,1,Nao,Sim,Sim,Norte,2004,1300
2,2,1,2,Nao,Nao,Nao,Norte,2012,2500
3,2,1,2,Nao,Nao,Nao,Norte,2009,2220
2,1,0,1,Nao,Nao,Nao,Norte,2002,1165
2,1,0,1,Sim,Nao,Nao,Norte,2009,1700
2,1,0,1,Nao,Nao,Sim,Norte,2005,1700
2,1,0,1,Nao,Sim,Nao,Norte,2008,2000
2,2,1,1,Nao,Nao,Nao,Norte,2014,2500
2,1,0,1,Nao,Sim,Sim,Norte,2008,1800
2,1,0,1,Nao,Nao,Nao,Norte,2013,2500
2,1,0,1,Nao,Sim,Nao,Norte,2010,2500
2,1,0,1,Nao,Sim,Nao,Norte,2005,1630
2,2,1,2,Nao,Nao,Sim,Norte,2014,2500
2,1,0,0,Nao,Nao,Nao,Norte,2006,1486
3,2,1,1,Nao,Nao,Sim,Norte,2008,2200
3,2,1,2,Nao,Nao,Sim,Norte,2009,1640
2,2,1,1,Nao,Nao,Nao,Norte,2004,1500
2,1,0,0,Nao,Nao,Nao,Norte,2002,1400
3,1,0,1,Nao,Nao,Nao,Norte,2006,1500
2,1,0,1,Nao,Sim,Sim,Norte,2001,1450
1,1,0,2,Nao,Sim,Sim,Norte,2012,2800
1,1,0,0,Nao,Nao,Nao,Norte,1999,1200
2,2,0,0,Nao,Nao,Nao,Norte,2009,1600
2,1,0,1,Nao,Sim,Nao,Norte,2008,1600
2,2,1,1,Nao,Nao,Sim,Norte,2008,1850
1,1,0,1,Sim,Nao,Sim,Norte,2000,800
2,1,0,0,Nao,Nao,Nao,Norte,2003,1300
1,2,1,0,Nao,Nao,Nao,Norte,2001,1300
1,1,0,0,Nao,Nao,Sim,Norte,1998,800
2,1,0,1,Nao,Nao,Nao,Norte,2009,1900
3,2,1,2,Nao,Nao,Sim,Norte,2009,1900
1,2,1,2,Nao,Nao,Sim,Norte,2013,2500
1,1,0,0,Nao,Nao,Nao,Norte,2001,750
1,1,0,0,Nao,Nao,Nao,Norte,2001,900
1,1,0,0,Nao,Nao,Nao,Norte,1998,790
2,1,0,0,Nao,Nao,Nao,Norte,2001,890
2,2,1,1,Nao,Nao,Nao,Norte,2007,2000
3,2,1,2,Nao,Nao,Sim,Norte,2008,1640
1,1,0,0,Nao,Nao,Nao,Norte,2002,1100
1,1,0,0,Nao,Nao,Nao,Norte,1998,890
2,1,0,1,Nao,Sim,Sim,Norte,2011,1800
1,1,0,0,Nao,Nao,Nao,Norte,1998,800
2,2,1,2,Nao,Nao,Sim,Norte,2001,1400
2,2,1,1,Nao,Nao,Sim,Norte,2009,2000
1,2,1,0,Nao,Nao,Sim,Norte,1998,500
3,3,2,2,Nao,Nao,Sim,Norte,2008,1950
2,1,0,0,Nao,Nao,Nao,Norte,2001,950
2,1,0,2,Nao,Nao,Nao,Norte,2003,1240
2,2,1,2,Nao,Nao,Nao,Norte,2012,2000
2,2,1,2,Nao,Nao,Nao,Norte,2004,1450
2,1,0,1,Nao,Nao,Nao,Norte,2000,1200
1,1,0,1,Nao,Nao,Nao,Norte,2002,1100
2,1,0,1,Nao,Nao,Sim,Norte,2000,1000
2,1,0,1,Nao,Nao,Nao,Norte,1998,900
2,1,0,1,Sim,Nao,Nao,Norte,1998,800
2,1,0,1,Nao,Nao,Nao,Norte,1998,900
3,1,0,1,Sim,Nao,Nao,Norte,2004,1700
2,1,0,1,Nao,Nao,Nao,Norte,2001,1000
2,1,0,1,Nao,Nao,Nao,Norte,2001,1050
1,1,0,0,Nao,Nao,Nao,Norte,1998,700
2,1,0,1,Nao,Nao,Nao,Norte,2001,1000
2,2,1,1,Nao,Nao,Nao,Norte,2000,750
2,1,0,1,Nao,Nao,Nao,Norte,1999,1200
3,1,0,1,Nao,Nao,Sim,Norte,2006,1300
2,1,0,1,Nao,Nao,Sim,Norte,1998,1100
2,1,0,1,Sim,Nao,Sim,Norte,2005,1500
2,1,0,1,Nao,Nao,Nao,Norte,2001,1200
3,1,0,1,Nao,Nao,Nao,Norte,2005,1300
3,2,1,1,Nao,Sim,Nao,Norte,2003,1370
2,1,0,1,Nao,Nao,Sim,Norte,1998,1100
2,1,0,1,Nao,Nao,Sim,Norte,2004,1300
2,1,0,1,Nao,Nao,Sim,Norte,2006,1400
3,2,1,1,Nao,Nao,Sim,Norte,2001,1200
2,1,0,1,Nao,Nao,Sim,Norte,1998,1100
2,1,0,1,Nao,Nao,Nao,Norte,2004,1200
2,1,0,1,Nao,Nao,Sim,Norte,2002,1450
2,1,0,1,Nao,Sim,Nao,Norte,2005,1400
2,1,0,1,Nao,Nao,Sim,Norte,2002,1400
2,1,0,2,Nao,Nao,Sim,Norte,2000,1300
2,2,1,1,Nao,Nao,Nao,Norte,2006,1500
2,1,0,1,Nao,Nao,Nao,Norte,1999,1200
2,1,0,1,Nao,Nao,Sim,Norte,2006,1700
2,1,0,1,Nao,Nao,Sim,Norte,2000,1300
2,1,0,1,Nao,Nao,Sim,Norte,2000,1380
2,2,1,1,Nao,Nao,Sim,Norte,2007,2200
3,2,1,1,Nao,Nao,Sim,Norte,2003,1400
2,1,0,1,Nao,Nao,Nao,Norte,1999,1100
2,1,0,1,Nao,Nao,Nao,Norte,2002,1250
2,1,0,1,Nao,Nao,Nao,Norte,2007,1500
2,1,0,1,Nao,Nao,Sim,Norte,2006,1300
2,1,0,1,Nao,Nao,Nao,Norte,1998,920
2,1,0,1,Nao,Nao,Nao,Norte,2002,1250
2,1,0,1,Nao,Nao,Sim,Norte,2000,1300
3,2,1,1,Nao,Nao,Sim,Norte,2009,1600
3,2,1,1,Nao,Nao,Sim,Norte,2011,1950
1,1,0,0,Nao,Nao,Nao,Norte,2001,1300
2,1,0,1,Nao,Nao,Sim,Norte,2005,1375
2,1,0,1,Nao,Nao,Sim,Norte,2000,1200
3,2,1,1,Nao,Nao,Sim,Norte,2009,1600
2,2,1,1,Nao,Nao,Sim,Norte,2012,2200
2,1,0,1,Nao,Nao,Nao,Norte,2000,1100
1,1,0,0,Nao,Nao,Nao,Norte,1999,780
3,2,1,1,Nao,Sim,Sim,Norte,2011,2500
2,2,1,1,Nao,Nao,Sim,Norte,2009,2300
2,1,0,1,Nao,Nao,Sim,Norte,2000,1100
2,1,0,1,Nao,Sim,Sim,Norte,2005,1300
2,1,0,1,Nao,Sim,Sim,Norte,2002,1500
2,1,0,1,Nao,Nao,Sim,Norte,1999,1200
3,2,1,2,Nao,Nao,Nao,Norte,2013,2400
2,2,1,1,Nao,Nao,Sim,Norte,2008,2200
2,1,0,1,Nao,Nao,Nao,Norte,2002,1200
2,2,1,1,Nao,Sim,Sim,Norte,2012,2800
3,1,0,1,Nao,Nao,Nao,Norte,2003,1200
2,2,1,1,Nao,Nao,Sim,Norte,2001,1350
3,2,1,2,Nao,Nao,Sim,Norte,2008,1650
3,2,1,3,Nao,Nao,Nao,Norte,2015,2600
2,2,1,1,Nao,Sim,Sim,Norte,2007,1500
