Estado_civil,Imigrante,Sexo_biologico,Idade_matricula,Estrangeiro,Necessidades_educacionais_especiais,Devedor,Taxas_matricula_em_dia,Bolsista,Taxa_desemprego,Taxa_inflacao,PIB,Curso,Periodo,Qualificacao_previa,disciplinas_primeiro_semestre_notas,disciplinas_segundo_semestre_notas,Situacao
Solteiro,Sim,Masculino,19,Não,Sim,Não,Sim,Não,8.9,1.4,3.51,Engenharia da computação,Diurno,Educação secundária,13.333333333333334,10.75,Desistente
Solteiro,Sim,Masculino,23,Não,Não,Não,Sim,Não,8.9,1.4,3.51,Odontologia,Diurno,Educação secundária,12.414285714285713,13.5,Matriculado
Solteiro,Não,Masculino,22,Não,Não,Não,Não,Não,12.7,3.7,-1.7,Zootecnia,Diurno,Curso de especialização tecnológica,0.0,0.0,Desistente
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Gestão,Diurno,Educação secundária,13.8,12.4,Graduado
Solteiro,Não,Feminino,19,Sim,Não,Sim,Não,Não,8.9,1.4,3.51,Gestão,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Masculino,22,Não,Não,Não,Não,Não,8.9,1.4,3.51,Gestão,Diurno,Educação secundária,11.5,14.0,Matriculado
Solteiro,Não,Masculino,29,Não,Não,Sim,Não,Não,9.4,-0.8,-3.12,Zootecnia,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Enfermagem,Diurno,Educação secundária,14.016666666666666,14.016666666666666,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Serviço Social,Diurno,Educação secundária,11.4,10.8,Graduado
Solteiro,Sim,Feminino,23,Não,Não,Sim,Não,Sim,9.4,-0.8,-3.12,Animação e Design Multimídia,Diurno,Educação secundária,0.0,0.0,Desistente
Casado,Não,Feminino,34,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Gestão (noturno),Noturno,Educação secundária,10.4,12.0,Graduado
Solteiro,Não,Feminino,19,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Gestão,Diurno,Educação secundária,10.666666666666666,10.25,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Enfermagem Veterinária,Diurno,Educação secundária,14.25,12.714285714285714,Matriculado
Solteiro,Não,Feminino,20,Não,Não,Não,Sim,Sim,11.1,0.6,2.02,Enfermagem,Diurno,Educação secundária,13.914285714285713,14.10625,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Enfermagem,Diurno,Educação secundária,13.761111111111113,12.82375,Graduado
Solteiro,Sim,Feminino,22,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Educação Básica,Diurno,Educação secundária,12.6,11.25,Matriculado
Solteiro,Sim,Feminino,23,Não,Não,Não,Sim,Sim,10.8,1.4,1.74,Serviço Social,Diurno,Educação secundária,13.857142857142858,14.166666666666666,Graduado
Casado,Não,Masculino,34,Não,Não,Não,Sim,Sim,12.7,3.7,-1.7,Enfermagem,Diurno,Educação secundária,13.842857142857143,13.842857142857143,Graduado
Solteiro,Sim,Masculino,18,Não,Não,Sim,Não,Não,9.4,-0.8,-3.12,Engenharia da computação,Diurno,Educação secundária,0.0,0.0,Matriculado
Solteiro,Sim,Masculino,21,Não,Sim,Não,Sim,Não,16.2,0.3,-0.92,Jornalismo e Comunicação,Diurno,Educação secundária,11.8,0.0,Desistente
Solteiro,Sim,Masculino,22,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Serviço Social,Diurno,Educação secundária,12.666666666666666,13.833333333333334,Desistente
Solteiro,Não,Masculino,28,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Agronomia,Diurno,Outro - 11º ano de escolaridade,0.0,0.0,Desistente
Solteiro,Sim,Masculino,23,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Engenharia da computação,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Masculino,20,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Jornalismo e Comunicação,Diurno,Educação secundária,10.75,10.0,Desistente
Solteiro,Sim,Masculino,18,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Engenharia da computação,Diurno,Educação secundária,12.6,13.25,Desistente
Solteiro,Sim,Masculino,28,Não,Não,Sim,Não,Não,9.4,-0.8,-3.12,Gestão,Diurno,Outro - 11º ano de escolaridade,0.0,0.0,Desistente
Solteiro,Não,Masculino,21,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Design de Comunicação,Diurno,Curso de especialização tecnológica,12.0,12.142857142857142,Desistente
Solteiro,Não,Masculino,25,Não,Não,Sim,Não,Não,13.9,-0.3,0.79,Gestão de Publicidade e Marketing,Diurno,Educação secundária,14.0,14.5,Desistente
Solteiro,Sim,Masculino,19,Não,Sim,Não,Não,Não,12.4,0.5,1.79,Enfermagem Veterinária,Diurno,Curso de especialização tecnológica,14.0,13.5,Desistente
Solteiro,Sim,Masculino,18,Não,Não,Não,Sim,Sim,12.4,0.5,1.79,Enfermagem,Diurno,Educação secundária,14.682857142857143,15.055555555555555,Graduado
Solteiro,Não,Masculino,29,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Engenharia da computação,Diurno,Educação superior - licenciatura,0.0,0.0,Desistente
Solteiro,Não,Masculino,29,Não,Não,Não,Sim,Sim,12.4,0.5,1.79,Engenharia da computação,Diurno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,0.0,0.0,Desistente
Solteiro,Não,Masculino,20,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Turismo,Diurno,Educação secundária,13.857142857142858,12.8,Graduado
Solteiro,Não,Masculino,18,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Animação e Design Multimídia,Diurno,Educação secundária,0.0,0.0,Graduado
Solteiro,Não,Masculino,20,Não,Não,Não,Sim,Não,8.9,1.4,3.51,Turismo,Diurno,Educação secundária,13.142857142857142,12.5,Graduado
Casado,Sim,Masculino,33,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Engenharia da computação,Diurno,Educação secundária,18.0,13.0,Desistente
Solteiro,Não,Masculino,30,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Gestão (noturno),Noturno,Educação secundária,11.461538461538462,11.583333333333334,Graduado
Solteiro,Não,Masculino,21,Não,Não,Não,Sim,Sim,16.2,0.3,-0.92,Odontologia,Diurno,Educação secundária,11.2,11.583333333333334,Matriculado
Solteiro,Não,Masculino,18,Não,Não,Sim,Sim,Não,8.9,1.4,3.51,Agronomia,Diurno,Educação secundária,15.0,14.5,Graduado
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Sim,15.5,2.8,-4.06,Enfermagem,Diurno,Educação secundária,14.244444444444444,12.233333333333333,Graduado
Solteiro,Não,Masculino,21,Não,Não,Não,Sim,Sim,15.5,2.8,-4.06,Design de Comunicação,Diurno,Educação secundária,11.5,11.0,Desistente
Solteiro,Não,Masculino,25,Não,Não,Não,Sim,Sim,15.5,2.8,-4.06,Odontologia,Diurno,Educação secundária,10.0,0.0,Desistente
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Gestão de Publicidade e Marketing,Diurno,Educação secundária,12.333333333333334,11.6,Graduado
Solteiro,Sim,Masculino,23,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Design de Comunicação,Diurno,Curso de especialização tecnológica,12.2,12.142857142857142,Desistente
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Sim,12.4,0.5,1.79,Design de Comunicação,Diurno,Educação secundária,13.666666666666666,13.2,Graduado
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Animação e Design Multimídia,Diurno,Educação secundária,0.0,0.0,Graduado
Solteiro,Não,Masculino,31,Não,Não,Sim,Não,Não,16.2,0.3,-0.92,Agronomia,Diurno,Educação secundária,11.0,0.0,Desistente
Solteiro,Não,Masculino,32,Não,Não,Sim,Não,Não,16.2,0.3,-0.92,Agronomia,Diurno,Educação secundária,13.0,11.428571428571429,Desistente
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,10.8,1.4,1.74,Enfermagem,Diurno,Educação secundária,12.599999999999998,12.599999999999998,Graduado
Solteiro,Sim,Feminino,34,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Jornalismo e Comunicação,Diurno,Frequência de educação superior,12.2,12.333333333333334,Graduado
Solteiro,Sim,Feminino,21,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Jornalismo e Comunicação,Diurno,Educação secundária,13.166666666666666,13.0,Graduado
Solteiro,Sim,Feminino,53,Não,Não,Não,Sim,Sim,9.4,-0.8,-3.12,Serviço Social,Diurno,Educação secundária,11.0,11.0,Graduado
Solteiro,Não,Feminino,19,Não,Não,Não,Sim,Sim,13.9,-0.3,0.79,Enfermagem,Diurno,Educação secundária,14.014285714285714,15.35,Graduado
Solteiro,Não,Feminino,20,Não,Não,Não,Sim,Sim,10.8,1.4,1.74,Jornalismo e Comunicação,Diurno,Educação secundária,13.0,11.25,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Jornalismo e Comunicação,Diurno,Educação secundária,14.0,14.666666666666666,Graduado
Solteiro,Não,Feminino,32,Não,Não,Não,Não,Não,16.2,0.3,-0.92,Animação e Design Multimídia,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Feminino,21,Não,Não,Não,Sim,Sim,12.7,3.7,-1.7,Enfermagem,Diurno,Educação secundária,14.428571428571429,14.428571428571429,Graduado
Solteiro,Não,Feminino,26,Não,Não,Não,Não,Não,9.4,-0.8,-3.12,Serviço Social (noturno),Noturno,Educação superior - licenciatura,0.0,0.0,Desistente
Solteiro,Sim,Feminino,26,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Enfermagem Veterinária,Diurno,Curso de especialização tecnológica,11.833333333333334,12.461538461538462,Graduado
Casado,Não,Feminino,21,Não,Não,Não,Não,Não,15.5,2.8,-4.06,Gestão (noturno),Noturno,Curso de especialização tecnológica,11.333333333333334,13.0,Desistente
Solteiro,Não,Feminino,18,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Jornalismo e Comunicação,Diurno,Educação secundária,12.5,13.0,Graduado
Solteiro,Sim,Feminino,21,Não,Não,Não,Sim,Sim,15.5,2.8,-4.06,Design de Comunicação,Diurno,Curso de especialização tecnológica,13.333333333333334,12.545454545454543,Graduado
Solteiro,Sim,Feminino,21,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Turismo,Diurno,Educação secundária,10.833333333333334,11.0,Matriculado
Solteiro,Não,Feminino,19,Não,Não,Não,Sim,Sim,13.9,-0.3,0.79,Gestão de Publicidade e Marketing,Diurno,Educação secundária,13.0,14.0,Graduado
Solteiro,Não,Feminino,19,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Gestão,Diurno,Educação secundária,10.0,14.0,Desistente
Solteiro,Não,Feminino,19,Não,Não,Não,Sim,Sim,10.8,1.4,1.74,Serviço Social,Diurno,Educação secundária,11.428571428571429,11.2,Graduado
Solteiro,Sim,Feminino,27,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Enfermagem,Diurno,Educação superior - licenciatura,12.8875,12.8875,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Sim,7.6,2.6,0.32,Enfermagem,Diurno,Educação secundária,12.95,12.95,Graduado
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Gestão,Diurno,Educação secundária,10.0,0.0,Desistente
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,12.4,0.5,1.79,Enfermagem,Diurno,Educação secundária,13.094285714285714,12.55,Graduado
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Gestão de Publicidade e Marketing,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,12.7,3.7,-1.7,Serviço Social,Diurno,Educação secundária,11.714285714285714,11.0,Graduado
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Serviço Social,Diurno,Educação secundária,11.25,10.0,Matriculado
Solteiro,Não,Feminino,20,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Animação e Design Multimídia,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Feminino,18,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Educação Básica,Diurno,Educação secundária,13.166666666666666,13.333333333333334,Graduado
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Enfermagem Veterinária,Diurno,Educação secundária,12.75,13.4,Graduado
Casado,Não,Feminino,38,Não,Não,Não,Não,Não,12.7,3.7,-1.7,Gestão (noturno),Noturno,Educação secundária,10.6,11.0,Desistente
Divorciado,Não,Feminino,42,Não,Não,Não,Sim,Não,8.9,1.4,3.51,Serviço Social (noturno),Noturno,Educação secundária,11.2,12.0,Graduado
Solteiro,Não,Feminino,32,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Enfermagem,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Feminino,22,Sim,Não,Não,Sim,Não,12.4,0.5,1.79,Jornalismo e Comunicação,Diurno,Educação secundária,13.0,13.666666666666666,Graduado
Casado,Sim,Feminino,28,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Gestão (noturno),Noturno,Educação secundária,0.0,0.0,Desistente
Casado,Sim,Feminino,37,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Serviço Social (noturno),Noturno,12º ano de escolaridade - não concluído,0.0,0.0,Desistente
Casado,Não,Feminino,43,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Agronomia,Diurno,Curso de especialização tecnológica,14.166666666666666,15.0,Graduado
Legalmente Separado,Não,Feminino,41,Não,Não,Não,Sim,Sim,13.9,-0.3,0.79,Serviço Social (noturno),Noturno,Educação secundária,12.833333333333334,12.333333333333334,Graduado
Divorciado,Não,Feminino,29,Não,Não,Não,Sim,Sim,10.8,1.4,1.74,Serviço Social (noturno),Noturno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,11.75,10.4,Graduado
Solteiro,Não,Feminino,35,Não,Não,Não,Sim,Sim,10.8,1.4,1.74,Serviço Social (noturno),Noturno,Educação secundária,10.833333333333334,11.5,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Serviço Social,Diurno,Educação secundária,11.75,12.25,Desistente
Solteiro,Não,Feminino,39,Não,Não,Não,Não,Sim,16.2,0.3,-0.92,Enfermagem,Diurno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,11.5,10.5,Desistente
Divorciado,Não,Feminino,37,Não,Não,Não,Sim,Não,12.7,3.7,-1.7,Gestão (noturno),Noturno,Educação secundária,10.0,11.333333333333334,Matriculado
Solteiro,Sim,Feminino,26,Não,Não,Não,Sim,Sim,7.6,2.6,0.32,Enfermagem,Diurno,Educação secundária,13.7,13.7,Graduado
Solteiro,Sim,Feminino,32,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Enfermagem Veterinária,Diurno,Educação superior - licenciatura,14.0,0.0,Desistente
Casado,Não,Feminino,37,Não,Não,Sim,Sim,Não,13.9,-0.3,0.79,Serviço Social (noturno),Noturno,Educação secundária,11.375,12.166666666666666,Matriculado
Solteiro,Sim,Feminino,28,Não,Não,Sim,Sim,Não,8.9,1.4,3.51,Enfermagem Veterinária,Diurno,Educação secundária,0.0,0.0,Matriculado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Serviço Social,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Gestão,Diurno,Educação secundária,11.0,12.5,Matriculado
Solteiro,Não,Feminino,19,Não,Não,Não,Sim,Sim,12.4,0.5,1.79,Educação Básica,Diurno,Educação secundária,13.0,13.285714285714286,Graduado
Casado,Não,Feminino,32,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Gestão de Publicidade e Marketing,Diurno,Educação superior - licenciatura,13.6,15.11111111111111,Graduado
Casado,Sim,Feminino,31,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Gestão,Diurno,Educação secundária,11.0,11.5,Desistente
Solteiro,Sim,Feminino,34,Não,Não,Não,Sim,Não,10.8,1.4,1.74,Enfermagem,Diurno,Educação secundária,11.705714285714285,11.705714285714285,Matriculado
Solteiro,Sim,Feminino,20,Não,Não,Não,Sim,Não,8.9,1.4,3.51,Animação e Design Multimídia,Diurno,Educação secundária,13.25,14.333333333333334,Graduado
Solteiro,Não,Feminino,28,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Enfermagem,Diurno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,10.75,10.0,Desistente
Solteiro,Não,Feminino,31,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Gestão (noturno),Noturno,Curso de especialização tecnológica,12.0,13.428571428571429,Matriculado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Jornalismo e Comunicação,Diurno,Educação secundária,12.666666666666666,12.25,Matriculado
Divorciado,Não,Feminino,31,Não,Não,Não,Não,Não,9.4,-0.8,-3.12,Serviço Social (noturno),Noturno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,11.4,11.0,Desistente
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Jornalismo e Comunicação,Diurno,Educação secundária,13.0,12.4,Graduado
Solteiro,Sim,Feminino,19,Não,Não,Não,Sim,Sim,16.2,0.3,-0.92,Serviço Social,Diurno,Educação secundária,14.0,12.285714285714286,Graduado
Casado,Sim,Feminino,31,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Serviço Social,Diurno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,0.0,0.0,Matriculado
Solteiro,Não,Feminino,34,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Enfermagem Veterinária,Diurno,Educação superior - licenciatura,0.0,0.0,Desistente
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Sim,12.4,0.5,1.79,Odontologia,Diurno,Educação secundária,15.285714285714286,16.075,Graduado
Solteiro,Sim,Feminino,18,Não,Não,Não,Sim,Não,11.1,0.6,2.02,Turismo,Diurno,Educação secundária,13.166666666666666,12.666666666666666,Graduado
Solteiro,Não,Masculino,19,Não,Não,Sim,Sim,Não,16.2,0.3,-0.92,Gestão,Diurno,Educação secundária,13.6,12.833333333333334,Graduado
Solteiro,Sim,Masculino,22,Não,Não,Não,Não,Sim,7.6,2.6,0.32,Jornalismo e Comunicação,Diurno,Educação secundária,0.0,0.0,Desistente
Casado,Não,Masculino,32,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Gestão de Publicidade e Marketing,Diurno,Educação secundária,11.4,11.5,Graduado
Solteiro,Não,Masculino,61,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Gestão,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Masculino,30,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Gestão (noturno),Noturno,Educação secundária,11.0,11.6,Graduado
Casado,Não,Masculino,45,Não,Não,Sim,Não,Não,12.4,0.5,1.79,Gestão (noturno),Noturno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Masculino,20,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Agronomia,Diurno,Curso de especialização tecnológica,13.571428571428571,12.666666666666666,Graduado
Solteiro,Não,Feminino,19,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Enfermagem,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Masculino,26,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Engenharia da computação,Diurno,Educação secundária,11.25,12.0,Desistente
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Gestão de Publicidade e Marketing,Diurno,Educação secundária,13.333333333333334,11.0,Desistente
Solteiro,Não,Masculino,19,Não,Não,Não,Sim,Sim,16.2,0.3,-0.92,Jornalismo e Comunicação,Diurno,Educação secundária,12.0,11.666666666666666,Graduado
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Não,12.4,0.5,1.79,Jornalismo e Comunicação,Diurno,Educação secundária,12.5,13.0,Graduado
Solteiro,Sim,Masculino,19,Não,Não,Não,Sim,Sim,16.2,0.3,-0.92,Gestão,Diurno,Educação secundária,13.2,12.666666666666666,Graduado
Solteiro,Sim,Masculino,19,Não,Não,Não,Não,Não,7.6,2.6,0.32,Gestão de Publicidade e Marketing,Diurno,Educação secundária,0.0,0.0,Desistente
Solteiro,Sim,Masculino,28,Não,Não,Não,Não,Não,7.6,2.6,0.32,Gestão de Publicidade e Marketing,Diurno,Educação secundária,11.666666666666666,11.5,Desistente
Solteiro,Não,Masculino,24,Não,Não,Não,Sim,Não,9.4,-0.8,-3.12,Gestão,Diurno,Educação secundária,13.466666666666669,13.642857142857142,Graduado
Solteiro,Não,Masculino,18,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Zootecnia,Diurno,Educação secundária,13.666666666666666,13.2,Graduado
Solteiro,Não,Masculino,18,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Engenharia da computação,Diurno,Educação secundária,11.666666666666666,12.5,Matriculado
Solteiro,Sim,Masculino,18,Não,Não,Não,Sim,Sim,12.4,0.5,1.79,Jornalismo e Comunicação,Diurno,Educação secundária,11.666666666666666,10.2,Graduado
Solteiro,Não,Masculino,21,Não,Não,Não,Sim,Não,8.9,1.4,3.51,Agronomia,Diurno,Curso de especialização tecnológica,13.4,12.4,Graduado
Casado,Não,Masculino,28,Não,Não,Não,Não,Não,12.4,0.5,1.79,Gestão (noturno),Noturno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Masculino,58,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Agronomia,Diurno,Outro - 11º ano de escolaridade,0.0,0.0,Desistente
Casado,Sim,Masculino,49,Não,Não,Não,Não,Não,7.6,2.6,0.32,Gestão (noturno),Noturno,Educação secundária,0.0,0.0,Desistente
Solteiro,Não,Masculino,24,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Engenharia da computação,Diurno,Educação secundária,10.666666666666666,10.5,Matriculado
Solteiro,Não,Masculino,25,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Gestão de Publicidade e Marketing,Diurno,Educação secundária,13.75,14.75,Graduado
Divorciado,Sim,Masculino,33,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Gestão,Diurno,Educação secundária,10.0,0.0,Desistente
Casado,Não,Masculino,33,Não,Não,Não,Não,Não,9.4,-0.8,-3.12,Engenharia da computação,Diurno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,0.0,0.0,Desistente
Casado,Não,Masculino,40,Não,Não,Não,Sim,Não,13.9,-0.3,0.79,Educação Básica,Diurno,Educação secundária,16.0,15.5,Graduado
Casado,Não,Masculino,48,Não,Não,Não,Sim,Não,16.2,0.3,-0.92,Gestão (noturno),Noturno,Educação secundária,12.285714285714286,11.125,Graduado
Solteiro,Sim,Masculino,18,Não,Não,Sim,Não,Não,8.9,1.4,3.51,Engenharia da computação,Diurno,Educação secundária,12.0,10.333333333333334,Matriculado
Solteiro,Sim,Masculino,24,Não,Não,Não,Sim,Não,7.6,2.6,0.32,Enfermagem,Diurno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,12.666666666666666,12.666666666666666,Graduado
Casado,Não,Masculino,23,Não,Não,Não,Sim,Sim,10.8,1.4,1.74,Enfermagem Veterinária,Diurno,Educação secundária,11.8,13.25,Graduado
Solteiro,Sim,Masculino,39,Não,Não,Sim,Não,Não,10.8,1.4,1.74,Gestão (noturno),Noturno,Educação básica 3º ciclo (9º/10º/11º ano) ou equivalente,10.6,14.666666666666666,Desistente
Solteiro,Não,Masculino,21,Não,Não,Não,Sim,Não,15.5,2.8,-4.06,Agronomia,Diurno,Educação secundária,11.9,12.25,Graduado
