ID_compra,unidade,cidade,data,horario,categoria_produto,valor_unitario,quantidade,valor_total,metodo_pagamento,ID_cliente,programa_cashback,idade,avaliacao_compra,mes
946,Oswaldo Cruz,São Caetano do Sul,2022-04-29,17:52,Eletrônicos,3184.9,1,3184.9,Carteira digital,6698,Não,27,9,4
954,Parque das nações,Santo André,2022-04-29,19:06,Alimentos e bebidas,63.9,2,127.8,PIX,9010,Não,42,10,4
957,Paulicéia,São Bernardo do Campo,2022-04-29,19:56,Casa e limpeza,66.9,2,133.8,Cartão,7941,Sim,34,10,4
953,Paulicéia,São Bernardo do Campo,2022-04-29,19:29,Papelaria e escritório,35.0,4,140.0,Cartão,9869,Sim,37,10,4
947,Paulicéia,São Bernardo do Campo,2022-04-29,19:05,Beleza e cuidados pessoais,26.9,4,107.6,PIX,6009,Sim,40,10,4
962,Paulicéia,São Bernardo do Campo,2022-04-30,19:38,Beleza e cuidados pessoais,79.9,5,399.5,Cartão,9365,Sim,29,10,4
963,Parque das nações,Santo André,2022-04-30,18:13,Casa e limpeza,172.9,2,345.8,Carteira digital,6098,Sim,29,9,4
965,Parque das nações,Santo André,2022-04-30,18:39,Beleza e cuidados pessoais,126.9,3,380.70000000000005,PIX,9951,Não,52,9,4
959,Parque das nações,Santo André,2022-04-30,17:57,Papelaria e escritório,18.9,3,56.699999999999996,Cartão,2256,Não,49,9,4
966,Parque das nações,Santo André,2022-04-30,9:09,Alimentos e bebidas,49.9,1,49.9,Carteira digital,8815,Não,29,9,4
964,Oswaldo Cruz,São Caetano do Sul,2022-04-30,18:39,Alimentos e bebidas,82.9,5,414.5,Dinheiro,4307,Não,55,10,4
961,Paulicéia,São Bernardo do Campo,2022-04-30,18:05,Ferramentas e construção,109.9,5,549.5,Cartão,3328,Não,42,9,4
960,Parque das nações,Santo André,2022-04-30,12:02,Casa e limpeza,35.9,1,35.9,Cartão,3421,Sim,36,10,4
958,Paulicéia,São Bernardo do Campo,2022-04-30,17:30,Beleza e cuidados pessoais,42.9,2,85.8,Cartão,7267,Não,41,9,4
988,Oswaldo Cruz,São Caetano do Sul,2022-05-02,18:01,Alimentos e bebidas,41.9,2,83.8,Cartão,9990,Sim,24,9,5
989,Oswaldo Cruz,São Caetano do Sul,2022-05-02,16:08,Beleza e cuidados pessoais,154.9,5,774.5,Dinheiro,3779,Não,63,10,5
992,Oswaldo Cruz,São Caetano do Sul,2022-05-02,19:18,Casa e limpeza,125.0,4,500.0,Cartão,5198,Não,22,10,5
969,Paulicéia,São Bernardo do Campo,2022-05-02,17:15,Alimentos e bebidas,47.9,2,95.8,Cartão,8844,Não,40,9,5
993,Oswaldo Cruz,São Caetano do Sul,2022-05-02,13:32,Casa e limpeza,60.9,4,243.6,Cartão,9836,Não,42,9,5
990,Oswaldo Cruz,São Caetano do Sul,2022-05-02,17:53,Beleza e cuidados pessoais,205.9,4,823.6,PIX,5267,Não,49,9,5
977,Oswaldo Cruz,São Caetano do Sul,2022-05-02,18:57,Beleza e cuidados pessoais,61.9,1,61.9,Dinheiro,1562,Não,18,10,5
971,Oswaldo Cruz,São Caetano do Sul,2022-05-02,17:54,Alimentos e bebidas,46.9,2,93.8,PIX,3240,Não,44,10,5
994,Oswaldo Cruz,São Caetano do Sul,2022-05-02,16:27,Alimentos e bebidas,21.9,2,43.8,PIX,2647,Não,54,10,5
973,Paulicéia,São Bernardo do Campo,2022-05-02,18:00,Beleza e cuidados pessoais,216.9,3,650.7,Cartão,4334,Não,44,9,5
982,Paulicéia,São Bernardo do Campo,2022-05-02,18:57,Livros,67.9,3,203.70000000000002,Cartão,2760,Sim,22,10,5
970,Parque das nações,Santo André,2022-05-02,12:28,Alimentos e bebidas,82.9,3,248.70000000000002,Cartão,2447,Sim,35,1,5
986,Oswaldo Cruz,São Caetano do Sul,2022-05-02,13:55,Papelaria e escritório,24.9,3,74.69999999999999,PIX,6951,Sim,31,10,5
968,Oswaldo Cruz,São Caetano do Sul,2022-05-02,10:01,Livros,19.9,5,99.5,Cartão,9272,Sim,29,9,5
991,Paulicéia,São Bernardo do Campo,2022-05-02,15:57,Casa e limpeza,51.9,5,259.5,Cartão,5936,Sim,38,10,5
975,Paulicéia,São Bernardo do Campo,2022-05-02,14:42,Casa e limpeza,28.9,1,28.9,PIX,3680,Não,41,9,5
976,Paulicéia,São Bernardo do Campo,2022-05-02,13:22,Beleza e cuidados pessoais,148.9,3,446.70000000000005,Cartão,8223,Sim,18,0,5
978,Parque das nações,Santo André,2022-05-02,17:42,Papelaria e escritório,3.9,5,19.5,Cartão,3146,Não,23,10,5
979,Oswaldo Cruz,São Caetano do Sul,2022-05-02,17:41,Eletrônicos,3940.9,3,11822.7,Dinheiro,4109,Sim,30,10,5
980,Oswaldo Cruz,São Caetano do Sul,2022-05-02,16:16,Eletrônicos,4624.0,4,18496.0,Cartão,4814,Sim,23,10,5
967,Paulicéia,São Bernardo do Campo,2022-05-02,14:51,Alimentos e bebidas,94.9,3,284.70000000000005,PIX,9674,Sim,35,9,5
972,Paulicéia,São Bernardo do Campo,2022-05-02,18:01,Beleza e cuidados pessoais,219.9,2,439.8,Cartão,6809,Não,48,10,5
987,Oswaldo Cruz,São Caetano do Sul,2022-05-02,13:34,Ferramentas e construção,20.9,2,41.8,PIX,2131,Não,52,10,5
981,Parque das nações,Santo André,2022-05-02,19:54,Beleza e cuidados pessoais,90.9,1,90.9,Dinheiro,5309,Não,30,10,5
985,Oswaldo Cruz,São Caetano do Sul,2022-05-02,17:51,Eletrônicos,6849.9,5,34249.5,Cartão,6351,Não,43,9,5
983,Paulicéia,São Bernardo do Campo,2022-05-02,18:52,Beleza e cuidados pessoais,81.9,4,327.6,Cartão,2953,Sim,26,9,5
995,Paulicéia,São Bernardo do Campo,2022-05-02,18:59,Alimentos e bebidas,81.9,3,245.70000000000002,PIX,1493,Não,43,9,5
996,Oswaldo Cruz,São Caetano do Sul,2022-05-02,18:32,Beleza e cuidados pessoais,87.9,4,351.6,Cartão,2975,Não,38,9,5
974,Paulicéia,São Bernardo do Campo,2022-05-02,16:43,Papelaria e escritório,45.9,5,229.5,Cartão,3168,Não,41,9,5
984,Oswaldo Cruz,São Caetano do Sul,2022-05-02,12:33,Livros,102.9,5,514.5,Cartão,2557,Sim,38,4,5
999,Paulicéia,São Bernardo do Campo,2022-05-03,19:27,Beleza e cuidados pessoais,31.9,2,63.8,PIX,9168,Sim,36,9,5
997,Paulicéia,São Bernardo do Campo,2022-05-03,17:04,Papelaria e escritório,4.0,5,20.0,Cartão,8054,Não,34,9,5
1001,Parque das nações,Santo André,2022-05-03,18:53,Casa e limpeza,10.9,3,32.7,Carteira digital,8507,Sim,24,9,5
1013,Parque das nações,Santo André,2022-05-03,18:34,Alimentos e bebidas,51.9,4,207.6,Cartão,5915,Não,44,10,5
1008,Paulicéia,São Bernardo do Campo,2022-05-03,16:09,Beleza e cuidados pessoais,140.9,2,281.8,PIX,2592,Não,36,9,5
1007,Paulicéia,São Bernardo do Campo,2022-05-03,18:00,Livros,52.0,4,208.0,Dinheiro,2551,Não,59,1,5
1002,Oswaldo Cruz,São Caetano do Sul,2022-05-03,17:07,Beleza e cuidados pessoais,82.9,3,248.70000000000002,Cartão,4873,Não,24,6,5
1010,Parque das nações,Santo André,2022-05-03,15:18,Alimentos e bebidas,66.0,2,132.0,Cartão,5478,Não,45,10,5
1012,Oswaldo Cruz,São Caetano do Sul,2022-05-03,18:40,Papelaria e escritório,11.0,5,55.0,PIX,4861,Não,43,10,5
1011,Parque das nações,Santo André,2022-05-03,17:53,Papelaria e escritório,27.9,5,139.5,Cartão,5664,Não,38,9,5
1005,Paulicéia,São Bernardo do Campo,2022-05-03,14:07,Alimentos e bebidas,99.9,3,299.70000000000005,Cartão,7799,Sim,22,9,5
1009,Oswaldo Cruz,São Caetano do Sul,2022-05-03,13:39,Casa e limpeza,160.9,1,160.9,PIX,2427,Sim,31,10,5
1003,Parque das nações,Santo André,2022-05-03,10:23,Casa e limpeza,176.9,1,176.9,PIX,7988,Não,49,9,5
1004,Parque das nações,Santo André,2022-05-03,15:24,Casa e limpeza,146.9,5,734.5,Cartão,4321,Não,43,9,5
998,Parque das nações,Santo André,2022-05-03,18:09,Ferramentas e construção,34.9,3,104.69999999999999,Cartão,7076,Sim,37,7,5
1014,Paulicéia,São Bernardo do Campo,2022-05-03,12:26,Papelaria e escritório,47.9,4,191.6,PIX,1104,Não,50,10,5
1000,Parque das nações,Santo André,2022-05-03,12:27,Ferramentas e construção,298.9,5,1494.5,Dinheiro,4733,Não,60,9,5
1006,Paulicéia,São Bernardo do Campo,2022-05-03,11:59,Livros,67.9,2,135.8,Carteira digital,8600,Sim,27,10,5
1029,Oswaldo Cruz,São Caetano do Sul,2022-05-04,18:21,Alimentos e bebidas,23.9,4,95.6,PIX,5217,Não,51,10,5
1021,Oswaldo Cruz,São Caetano do Sul,2022-05-04,12:45,Alimentos e bebidas,71.0,3,213.0,Cartão,6714,Sim,27,9,5
1015,Oswaldo Cruz,São Caetano do Sul,2022-05-04,11:42,Eletrônicos,2128.9,1,2128.9,PIX,3625,Sim,34,10,5
1024,Oswaldo Cruz,São Caetano do Sul,2022-05-04,13:12,Beleza e cuidados pessoais,203.9,1,203.9,PIX,3135,Sim,27,9,5
1032,Oswaldo Cruz,São Caetano do Sul,2022-05-04,18:16,Casa e limpeza,98.9,3,296.70000000000005,Cartão,7784,Não,46,10,5
1028,Parque das nações,Santo André,2022-05-04,18:02,Beleza e cuidados pessoais,237.0,5,1185.0,Cartão,2114,Não,48,9,5
1025,Oswaldo Cruz,São Caetano do Sul,2022-05-04,12:49,Casa e limpeza,154.9,4,619.6,PIX,5351,Sim,36,9,5
1017,Paulicéia,São Bernardo do Campo,2022-05-04,19:58,Beleza e cuidados pessoais,41.9,5,209.5,PIX,7058,Não,44,9,5
1027,Oswaldo Cruz,São Caetano do Sul,2022-05-04,12:40,Casa e limpeza,73.9,2,147.8,PIX,1120,Não,51,10,5
1020,Paulicéia,São Bernardo do Campo,2022-05-04,14:35,Beleza e cuidados pessoais,28.9,3,86.69999999999999,Dinheiro,4416,Sim,30,9,5
1030,Oswaldo Cruz,São Caetano do Sul,2022-05-04,13:31,Alimentos e bebidas,16.9,3,50.699999999999996,Carteira digital,5143,Sim,21,9,5
1023,Parque das nações,Santo André,2022-05-04,13:56,Alimentos e bebidas,75.9,4,303.6,Dinheiro,3770,Não,65,9,5
1022,Parque das nações,Santo André,2022-05-04,13:35,Casa e limpeza,47.9,2,95.8,Cartão,8319,Sim,39,5,5
1018,Parque das nações,Santo André,2022-05-04,14:17,Alimentos e bebidas,3.9,2,7.8,PIX,6999,Sim,37,10,5
1019,Oswaldo Cruz,São Caetano do Sul,2022-05-04,19:02,Casa e limpeza,157.9,5,789.5,Dinheiro,2681,Não,70,5,5
1026,Paulicéia,São Bernardo do Campo,2022-05-04,18:29,Livros,21.9,2,43.8,PIX,1029,Sim,39,10,5
1031,Oswaldo Cruz,São Caetano do Sul,2022-05-04,18:46,Beleza e cuidados pessoais,73.9,2,147.8,Carteira digital,1442,Sim,28,4,5
1016,Oswaldo Cruz,São Caetano do Sul,2022-05-04,18:51,Casa e limpeza,171.9,1,171.9,PIX,9902,Não,47,9,5
1046,Paulicéia,São Bernardo do Campo,2022-05-05,17:33,Alimentos e bebidas,54.9,5,274.5,PIX,5972,Sim,39,10,5
1055,Oswaldo Cruz,São Caetano do Sul,2022-05-05,9:52,Eletrônicos,1820.9,1,1820.9,PIX,7283,Sim,39,10,5
1039,Oswaldo Cruz,São Caetano do Sul,2022-05-05,10:28,Eletrônicos,602.9,3,1808.6999999999998,PIX,7257,Sim,34,10,5
1048,Paulicéia,São Bernardo do Campo,2022-05-05,16:21,Alimentos e bebidas,27.9,5,139.5,Cartão,2540,Sim,34,9,5
1033,Parque das nações,Santo André,2022-05-05,16:49,Casa e limpeza,154.9,5,774.5,PIX,5410,Sim,39,9,5
1056,Parque das nações,Santo André,2022-05-05,13:22,Alimentos e bebidas,34.9,1,34.9,Cartão,6778,Não,46,10,5
1042,Parque das nações,Santo André,2022-05-05,10:57,Alimentos e bebidas,77.9,1,77.9,Dinheiro,3158,Sim,39,4,5
1043,Paulicéia,São Bernardo do Campo,2022-05-05,19:58,Alimentos e bebidas,33.9,3,101.69999999999999,Cartão,9014,Sim,35,6,5
1054,Paulicéia,São Bernardo do Campo,2022-05-05,12:47,Alimentos e bebidas,35.9,5,179.5,Cartão,3197,Sim,20,9,5
1047,Paulicéia,São Bernardo do Campo,2022-05-05,10:06,Livros,92.0,2,184.0,Cartão,9081,Não,26,10,5
1059,Parque das nações,Santo André,2022-05-05,13:11,Papelaria e escritório,25.9,1,25.9,Cartão,1719,Não,32,9,5
1041,Parque das nações,Santo André,2022-05-05,13:16,Eletrônicos,6507.9,5,32539.5,Cartão,5425,Não,44,0,5
1035,Paulicéia,São Bernardo do Campo,2022-05-05,9:58,Livros,74.9,1,74.9,Cartão,7831,Sim,39,5,5
1049,Paulicéia,São Bernardo do Campo,2022-05-05,18:08,Papelaria e escritório,11.9,1,11.9,PIX,2108,Sim,38,9,5
1061,Paulicéia,São Bernardo do Campo,2022-05-05,19:13,Papelaria e escritório,26.9,1,26.9,Cartão,2079,Não,42,10,5
1036,Paulicéia,São Bernardo do Campo,2022-05-05,18:20,Ferramentas e construção,223.9,5,1119.5,PIX,3557,Sim,38,10,5
1038,Oswaldo Cruz,São Caetano do Sul,2022-05-05,16:08,Beleza e cuidados pessoais,149.9,2,299.8,Cartão,9253,Não,42,10,5
1063,Oswaldo Cruz,São Caetano do Sul,2022-05-05,16:24,Casa e limpeza,66.9,5,334.5,Cartão,8006,Sim,36,10,5
1040,Oswaldo Cruz,São Caetano do Sul,2022-05-05,16:48,Alimentos e bebidas,70.0,3,210.0,Cartão,2783,Não,42,9,5
1052,Parque das nações,Santo André,2022-05-05,9:08,Eletrônicos,895.9,4,3583.6,PIX,5125,Não,47,10,5
1037,Oswaldo Cruz,São Caetano do Sul,2022-05-05,11:46,Ferramentas e construção,107.9,4,431.6,PIX,9465,Não,44,9,5
1044,Parque das nações,Santo André,2022-05-05,13:59,Ferramentas e construção,212.9,4,851.6,Dinheiro,1975,Não,42,5,5
1034,Paulicéia,São Bernardo do Campo,2022-05-05,13:19,Beleza e cuidados pessoais,102.9,1,102.9,Dinheiro,2697,Não,56,10,5
1062,Oswaldo Cruz,São Caetano do Sul,2022-05-05,18:11,Alimentos e bebidas,53.9,1,53.9,Cartão,9330,Sim,38,10,5
1060,Oswaldo Cruz,São Caetano do Sul,2022-05-05,9:13,Ferramentas e construção,233.9,5,1169.5,PIX,4124,Não,48,10,5
1045,Parque das nações,Santo André,2022-05-05,17:15,Eletrônicos,3801.9,5,19009.5,Cartão,3844,Sim,33,9,5
1051,Parque das nações,Santo André,2022-05-05,12:21,Alimentos e bebidas,40.9,2,81.8,Dinheiro,2400,Não,56,10,5
1058,Paulicéia,São Bernardo do Campo,2022-05-05,17:10,Papelaria e escritório,33.9,3,101.69999999999999,Cartão,9217,Sim,22,4,5
1050,Oswaldo Cruz,São Caetano do Sul,2022-05-05,17:09,Eletrônicos,7552.9,2,15105.8,PIX,7486,Não,45,9,5
1064,Oswaldo Cruz,São Caetano do Sul,2022-05-05,14:24,Beleza e cuidados pessoais,203.9,2,407.8,PIX,8095,Sim,37,9,5
1057,Parque das nações,Santo André,2022-05-05,19:05,Alimentos e bebidas,23.9,1,23.9,PIX,3952,Sim,31,10,5
1053,Oswaldo Cruz,São Caetano do Sul,2022-05-05,18:57,Alimentos e bebidas,11.9,1,11.9,PIX,7614,Sim,40,9,5
1076,Paulicéia,São Bernardo do Campo,2022-05-06,12:05,Livros,55.9,5,279.5,PIX,1401,Sim,32,0,5
1095,Oswaldo Cruz,São Caetano do Sul,2022-05-06,11:01,Alimentos e bebidas,40.9,3,122.69999999999999,PIX,6622,Sim,39,10,5
1085,Oswaldo Cruz,São Caetano do Sul,2022-05-06,19:37,Casa e limpeza,91.9,3,275.70000000000005,Cartão,8301,Sim,34,9,5
1068,Oswaldo Cruz,São Caetano do Sul,2022-05-06,14:42,Beleza e cuidados pessoais,177.9,3,533.7,PIX,9347,Não,46,9,5
1083,Oswaldo Cruz,São Caetano do Sul,2022-05-06,10:06,Beleza e cuidados pessoais,170.9,4,683.6,Cartão,1227,Sim,22,6,5
1072,Parque das nações,Santo André,2022-05-06,12:33,Alimentos e bebidas,72.9,3,218.70000000000002,PIX,4471,Não,46,9,5
1089,Oswaldo Cruz,São Caetano do Sul,2022-05-06,16:13,Casa e limpeza,176.9,4,707.6,Carteira digital,5063,Sim,23,9,5
1078,Paulicéia,São Bernardo do Campo,2022-05-06,16:15,Beleza e cuidados pessoais,79.9,2,159.8,Carteira digital,2787,Sim,27,10,5
1074,Oswaldo Cruz,São Caetano do Sul,2022-05-06,10:37,Ferramentas e construção,102.9,2,205.8,Carteira digital,9711,Não,23,9,5
1067,Oswaldo Cruz,São Caetano do Sul,2022-05-06,13:49,Eletrônicos,1978.0,5,9890.0,Dinheiro,7899,Sim,30,8,5
1091,Paulicéia,São Bernardo do Campo,2022-05-06,18:13,Eletrônicos,3407.9,5,17039.5,PIX,4533,Sim,40,10,5
1080,Parque das nações,Santo André,2022-05-06,18:22,Eletrônicos,3343.9,5,16719.5,Carteira digital,4038,Sim,25,5,5
1086,Paulicéia,São Bernardo do Campo,2022-05-06,16:38,Eletrônicos,5096.9,3,15290.699999999999,PIX,7970,Não,54,10,5
1082,Paulicéia,São Bernardo do Campo,2022-05-06,17:02,Eletrônicos,2935.9,3,8807.7,Cartão,2837,Não,42,10,5
1087,Oswaldo Cruz,São Caetano do Sul,2022-05-06,16:19,Alimentos e bebidas,12.9,5,64.5,Cartão,3059,Sim,40,10,5
1096,Paulicéia,São Bernardo do Campo,2022-05-06,19:30,Eletrônicos,2103.9,5,10519.5,PIX,2482,Não,50,8,5
1073,Paulicéia,São Bernardo do Campo,2022-05-06,19:49,Casa e limpeza,180.9,2,361.8,Cartão,7253,Não,34,0,5
1079,Parque das nações,Santo André,2022-05-06,18:46,Alimentos e bebidas,73.9,1,73.9,Dinheiro,3808,Não,56,5,5
1070,Oswaldo Cruz,São Caetano do Sul,2022-05-06,19:22,Papelaria e escritório,10.0,3,30.0,Cartão,2166,Sim,21,9,5
1090,Oswaldo Cruz,São Caetano do Sul,2022-05-06,12:13,Beleza e cuidados pessoais,162.9,4,651.6,PIX,9180,Não,54,9,5
1088,Parque das nações,Santo André,2022-05-06,19:43,Papelaria e escritório,11.9,2,23.8,Cartão,7542,Não,43,10,5
1066,Parque das nações,Santo André,2022-05-06,17:33,Ferramentas e construção,304.9,3,914.6999999999999,Cartão,5903,Não,34,9,5
1093,Oswaldo Cruz,São Caetano do Sul,2022-05-06,12:44,Livros,131.9,5,659.5,Cartão,9185,Sim,23,9,5
1081,Oswaldo Cruz,São Caetano do Sul,2022-05-06,19:27,Alimentos e bebidas,40.9,4,163.6,PIX,5798,Não,44,9,5
1094,Oswaldo Cruz,São Caetano do Sul,2022-05-06,18:24,Ferramentas e construção,52.9,3,158.7,Cartão,8938,Não,54,9,5
1069,Paulicéia,São Bernardo do Campo,2022-05-06,16:15,Papelaria e escritório,35.9,5,179.5,PIX,3096,Sim,36,10,5
1071,Parque das nações,Santo André,2022-05-06,16:09,Alimentos e bebidas,76.0,1,76.0,Cartão,3793,Sim,32,10,5
1075,Oswaldo Cruz,São Caetano do Sul,2022-05-06,17:40,Papelaria e escritório,29.9,4,119.6,Cartão,6005,Não,44,9,5
1084,Oswaldo Cruz,São Caetano do Sul,2022-05-06,17:49,Eletrônicos,1034.9,1,1034.9,PIX,9229,Não,43,10,5
1077,Oswaldo Cruz,São Caetano do Sul,2022-05-06,17:08,Papelaria e escritório,32.9,4,131.6,Cartão,5729,Sim,39,9,5
1092,Paulicéia,São Bernardo do Campo,2022-05-06,18:04,Beleza e cuidados pessoais,190.9,5,954.5,Carteira digital,7369,Sim,23,9,5
1065,Parque das nações,Santo André,2022-05-06,13:22,Alimentos e bebidas,63.9,2,127.8,PIX,6031,Não,47,9,5
1109,Oswaldo Cruz,São Caetano do Sul,2022-05-07,10:17,Beleza e cuidados pessoais,122.9,1,122.9,PIX,7993,Não,50,10,5
1107,Oswaldo Cruz,São Caetano do Sul,2022-05-07,16:00,Alimentos e bebidas,31.9,3,95.69999999999999,Carteira digital,5459,Não,27,10,5
1099,Paulicéia,São Bernardo do Campo,2022-05-07,12:11,Ferramentas e construção,158.9,4,635.6,PIX,5957,Não,51,10,5
1103,Parque das nações,Santo André,2022-05-07,18:50,Alimentos e bebidas,24.9,4,99.6,Dinheiro,8517,Não,55,10,5
1121,Paulicéia,São Bernardo do Campo,2022-05-07,17:16,Beleza e cuidados pessoais,114.9,5,574.5,PIX,6581,Sim,37,10,5
1101,Parque das nações,Santo André,2022-05-07,18:10,Alimentos e bebidas,32.9,5,164.5,PIX,5562,Não,39,9,5
1115,Parque das nações,Santo André,2022-05-07,13:39,Livros,97.9,1,97.9,Dinheiro,3249,Sim,30,9,5
1098,Paulicéia,São Bernardo do Campo,2022-05-07,17:32,Beleza e cuidados pessoais,238.9,1,238.9,PIX,6885,Não,42,9,5
1116,Oswaldo Cruz,São Caetano do Sul,2022-05-07,14:59,Casa e limpeza,26.9,5,134.5,Cartão,6647,Não,45,9,5
1112,Oswaldo Cruz,São Caetano do Sul,2022-05-07,10:56,Eletrônicos,7753.9,1,7753.9,PIX,3293,Não,45,10,5
1117,Parque das nações,Santo André,2022-05-07,16:34,Eletrônicos,660.9,5,3304.5,Cartão,4500,Sim,27,9,5
1122,Oswaldo Cruz,São Caetano do Sul,2022-05-07,11:39,Eletrônicos,1160.9,3,3482.7000000000003,PIX,6627,Não,68,10,5
1114,Paulicéia,São Bernardo do Campo,2022-05-07,16:46,Beleza e cuidados pessoais,23.9,1,23.9,PIX,1224,Não,41,6,5
1108,Oswaldo Cruz,São Caetano do Sul,2022-05-07,11:23,Papelaria e escritório,16.9,3,50.699999999999996,Cartão,1659,Não,54,6,5
1104,Parque das nações,Santo André,2022-05-07,18:38,Eletrônicos,6827.9,5,34139.5,Cartão,7857,Não,48,10,5
1119,Paulicéia,São Bernardo do Campo,2022-05-07,16:18,Casa e limpeza,150.9,4,603.6,Cartão,1746,Não,48,5,5
1110,Paulicéia,São Bernardo do Campo,2022-05-07,19:05,Eletrônicos,3308.0,4,13232.0,Dinheiro,2211,Sim,30,10,5
1105,Oswaldo Cruz,São Caetano do Sul,2022-05-07,9:51,Alimentos e bebidas,45.9,2,91.8,Carteira digital,9417,Sim,23,10,5
1126,Parque das nações,Santo André,2022-05-07,16:15,Alimentos e bebidas,81.9,3,245.70000000000002,Cartão,7644,Sim,38,9,5
1111,Parque das nações,Santo André,2022-05-07,17:49,Ferramentas e construção,238.9,2,477.8,PIX,4780,Não,50,9,5
1118,Oswaldo Cruz,São Caetano do Sul,2022-05-07,10:12,Beleza e cuidados pessoais,211.9,5,1059.5,Dinheiro,7120,Não,64,10,5
1128,Parque das nações,Santo André,2022-05-07,12:22,Alimentos e bebidas,84.0,3,252.0,PIX,8320,Sim,39,10,5
1127,Oswaldo Cruz,São Caetano do Sul,2022-05-07,13:04,Ferramentas e construção,145.9,5,729.5,PIX,6309,Não,40,8,5
1120,Oswaldo Cruz,São Caetano do Sul,2022-05-07,17:28,Casa e limpeza,60.9,5,304.5,Cartão,6128,Não,23,10,5
1125,Oswaldo Cruz,São Caetano do Sul,2022-05-07,13:01,Eletrônicos,5757.9,4,23031.6,PIX,6111,Sim,32,6,5
1102,Oswaldo Cruz,São Caetano do Sul,2022-05-07,17:53,Alimentos e bebidas,99.9,4,399.6,Cartão,4638,Não,26,9,5
1097,Parque das nações,Santo André,2022-05-07,12:54,Casa e limpeza,163.9,2,327.8,Carteira digital,9645,Não,29,9,5
1123,Paulicéia,São Bernardo do Campo,2022-05-07,11:09,Beleza e cuidados pessoais,138.9,3,416.70000000000005,PIX,5346,Não,45,4,5
1113,Paulicéia,São Bernardo do Campo,2022-05-07,16:23,Alimentos e bebidas,79.9,2,159.8,PIX,3387,Não,52,9,5
1106,Paulicéia,São Bernardo do Campo,2022-05-07,16:11,Beleza e cuidados pessoais,211.9,3,635.7,PIX,1316,Não,46,9,5
1124,Parque das nações,Santo André,2022-05-07,13:47,Beleza e cuidados pessoais,71.9,4,287.6,PIX,8450,Sim,33,9,5
1100,Parque das nações,Santo André,2022-05-07,19:05,Alimentos e bebidas,65.9,3,197.70000000000002,Carteira digital,4272,Não,45,5,5
1137,Paulicéia,São Bernardo do Campo,2022-05-09,14:16,Alimentos e bebidas,64.9,2,129.8,Cartão,8447,Não,43,8,5
1133,Paulicéia,São Bernardo do Campo,2022-05-09,16:37,Beleza e cuidados pessoais,233.9,2,467.8,PIX,5538,Sim,32,9,5
1136,Parque das nações,Santo André,2022-05-09,11:12,Casa e limpeza,56.0,2,112.0,Cartão,6417,Sim,39,10,5
1139,Oswaldo Cruz,São Caetano do Sul,2022-05-09,9:35,Ferramentas e construção,306.9,4,1227.6,PIX,5642,Sim,31,10,5
1132,Paulicéia,São Bernardo do Campo,2022-05-09,18:36,Eletrônicos,1386.9,4,5547.6,Cartão,6987,Não,51,9,5
1130,Oswaldo Cruz,São Caetano do Sul,2022-05-09,13:02,Casa e limpeza,153.9,5,769.5,Cartão,3940,Não,42,10,5
1134,Parque das nações,Santo André,2022-05-09,12:36,Eletrônicos,3121.9,5,15609.5,PIX,4648,Sim,36,9,5
1129,Oswaldo Cruz,São Caetano do Sul,2022-05-09,17:21,Eletrônicos,4221.9,5,21109.5,Dinheiro,1229,Não,57,10,5
1135,Oswaldo Cruz,São Caetano do Sul,2022-05-09,13:46,Beleza e cuidados pessoais,26.9,1,26.9,Cartão,8488,Não,48,10,5
1142,Oswaldo Cruz,São Caetano do Sul,2022-05-09,17:41,Eletrônicos,1146.9,5,5734.5,Cartão,7050,Sim,29,9,5
1141,Paulicéia,São Bernardo do Campo,2022-05-09,18:34,Eletrônicos,7470.9,3,22412.699999999997,Cartão,2082,Não,52,10,5
1140,Parque das nações,Santo André,2022-05-09,13:41,Alimentos e bebidas,18.9,5,94.5,Cartão,3597,Não,52,9,5
1143,Parque das nações,Santo André,2022-05-09,10:38,Casa e limpeza,12.9,1,12.9,Cartão,6706,Sim,38,9,5
1138,Paulicéia,São Bernardo do Campo,2022-05-09,17:31,Alimentos e bebidas,91.9,5,459.5,Cartão,7604,Não,18,9,5
1131,Paulicéia,São Bernardo do Campo,2022-05-09,17:36,Eletrônicos,6733.0,1,6733.0,Cartão,9761,Não,48,10,5
1144,Parque das nações,Santo André,2022-05-09,16:10,Eletrônicos,5613.9,3,16841.699999999997,PIX,2025,Não,38,3,5
